Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:37:52,2019-04-23 14:38:52,1m - 0.793s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:37:52,2019-04-23 14:38:19,27.424s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:37:52,2019-04-23 14:37:55,3.210s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:37:55,2019-04-23 14:37:58,2.934s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:37:58,2019-04-23 14:38:00,1.677s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:38:00,2019-04-23 14:38:03,3.017s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:38:03,2019-04-23 14:38:03,0.141s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:38:03,2019-04-23 14:38:06,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:38:06,2019-04-23 14:38:06,0.065s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:38:06,2019-04-23 14:38:08,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:38:08,2019-04-23 14:38:09,0.859s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:38:09,2019-04-23 14:38:12,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:38:12,2019-04-23 14:38:13,0.583s,PASSED
