Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 10:43:57,2019-04-24 10:45:04,1m - 7.233s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 10:43:57,2019-04-24 10:44:17,19.720s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:43:58,2019-04-24 10:44:01,3.714s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 10:44:01,2019-04-24 10:44:04,2.929s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:44:04,2019-04-24 10:44:07,3.020s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 10:44:07,2019-04-24 10:44:07,0.142s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:44:07,2019-04-24 10:44:10,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 10:44:10,2019-04-24 10:44:11,0.167s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:44:11,2019-04-24 10:44:14,3.004s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 10:44:14,2019-04-24 10:44:14,0.090s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:44:14,2019-04-24 10:44:17,3.004s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 10:44:17,2019-04-24 10:44:24,7.326s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 10:44:17,2019-04-24 10:44:19,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 10:44:19,2019-04-24 10:44:20,0.734s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:20,2019-04-24 10:44:21,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 10:44:21,2019-04-24 10:44:21,0.680s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:21,2019-04-24 10:44:22,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 10:44:22,2019-04-24 10:44:23,0.642s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:23,2019-04-24 10:44:24,1.005s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 10:44:24,2019-04-24 10:45:03,39.027s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 10:44:24,2019-04-24 10:44:26,1.979s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-24 10:44:26,2019-04-24 10:44:26,0.187s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 10:44:26,2019-04-24 10:44:31,5.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-24 10:44:31,2019-04-24 10:44:32,0.141s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:32,2019-04-24 10:44:33,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_l""))",Chrome 73.0.3683.103,,2019-04-24 10:44:33,2019-04-24 10:44:33,0.224s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_r""))",Chrome 73.0.3683.103,,2019-04-24 10:44:33,2019-04-24 10:44:33,0.180s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:33,2019-04-24 10:44:34,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_oriented""))",Chrome 73.0.3683.103,,2019-04-24 10:44:34,2019-04-24 10:44:34,0.145s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_forgetful""))",Chrome 73.0.3683.103,,2019-04-24 10:44:34,2019-04-24 10:44:34,0.187s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_lethargic""))",Chrome 73.0.3683.103,,2019-04-24 10:44:34,2019-04-24 10:44:34,0.177s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_disoriented""))",Chrome 73.0.3683.103,,2019-04-24 10:44:34,2019-04-24 10:44:35,0.164s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_depressed""))",Chrome 73.0.3683.103,,2019-04-24 10:44:35,2019-04-24 10:44:35,0.182s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_agitated""))",Chrome 73.0.3683.103,,2019-04-24 10:44:35,2019-04-24 10:44:35,0.169s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_comatose""))",Chrome 73.0.3683.103,,2019-04-24 10:44:35,2019-04-24 10:44:35,0.175s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_other""), ""Frequent signs of aggression"")",Chrome 73.0.3683.103,,2019-04-24 10:44:35,2019-04-24 10:44:36,1.160s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:36,2019-04-24 10:44:37,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_sleep_inadequate""))",Chrome 73.0.3683.103,,2019-04-24 10:44:37,2019-04-24 10:44:38,0.182s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:38,2019-04-24 10:44:39,1.001s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/neuro_sleep_inadequate_textfield""), ""Typically wokes up at 3:15 AM"")",Chrome 73.0.3683.103,,2019-04-24 10:44:39,2019-04-24 10:44:40,1.159s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:40,2019-04-24 10:44:41,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong""))",Chrome 73.0.3683.103,,2019-04-24 10:44:41,2019-04-24 10:44:41,0.156s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:41,2019-04-24 10:44:42,1.004s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong_l""))",Chrome 73.0.3683.103,,2019-04-24 10:44:42,2019-04-24 10:44:42,0.136s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong_r""))",Chrome 73.0.3683.103,,2019-04-24 10:44:42,2019-04-24 10:44:42,0.130s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_weak""))",Chrome 73.0.3683.103,,2019-04-24 10:44:42,2019-04-24 10:44:42,0.172s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:44:42,2019-04-24 10:44:43,1.002s,PASSED
