Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-29 08:59:48,2019-04-29 09:00:42,53.895s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-29 08:59:48,2019-04-29 09:00:05,16.691s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-29 08:59:49,2019-04-29 08:59:52,3.040s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-29 08:59:52,2019-04-29 08:59:54,2.079s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-29 08:59:54,2019-04-29 08:59:54,0.126s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-29 08:59:54,2019-04-29 08:59:54,0.148s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 08:59:54,2019-04-29 08:59:55,1.019s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-29 08:59:55,2019-04-29 08:59:55,0.071s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-29 08:59:55,2019-04-29 08:59:58,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-29 08:59:58,2019-04-29 09:00:01,2.492s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:01,2019-04-29 09:00:02,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-29 09:00:02,2019-04-29 09:00:02,0.767s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:02,2019-04-29 09:00:03,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-29 09:00:03,2019-04-29 09:00:04,0.626s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:04,2019-04-29 09:00:05,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-29 09:00:05,2019-04-29 09:00:41,36.269s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-29 09:00:05,2019-04-29 09:00:07,1.405s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:07,2019-04-29 09:00:08,1.003s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-29 09:00:08,2019-04-29 09:00:08,0.098s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:08,2019-04-29 09:00:09,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_incontinence""))",Chrome 73.0.3683.103,,2019-04-29 09:00:09,2019-04-29 09:00:10,1.092s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-29 09:00:10,2019-04-29 09:00:10,0.200s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-29 09:00:10,2019-04-29 09:00:10,0.143s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-29 09:00:10,2019-04-29 09:00:10,0.130s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-29 09:00:10,2019-04-29 09:00:11,0.122s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:11,0.111s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_polyuria""))",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:11,0.114s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_nocturia""))",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:11,0.115s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_oliguria""))",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:11,0.132s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_hematuria""))",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:11,0.145s,PASSED
"setText(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_other""), ""Xenoderma Pigmentosium"")",Chrome 73.0.3683.103,,2019-04-29 09:00:11,2019-04-29 09:00:12,1.029s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:12,2019-04-29 09:00:13,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_color_yellow""))",Chrome 73.0.3683.103,,2019-04-29 09:00:13,2019-04-29 09:00:13,0.122s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:13,2019-04-29 09:00:14,1.002s,PASSED
"setText(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_color_other""), ""Reddish Yellow"")",Chrome 73.0.3683.103,,2019-04-29 09:00:14,2019-04-29 09:00:41,26.968s,FAILED
