Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PreAdtoNonAdmit,Chrome 74.0.3729.131,,2019-05-09 08:21:21,2019-05-09 08:23:08,1m - 46.628s,FAILED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.131,,2019-05-09 08:21:21,2019-05-09 08:21:34,12.350s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-09 08:21:22,2019-05-09 08:21:27,5.016s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.131,,2019-05-09 08:21:27,2019-05-09 08:21:30,3.589s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.131,,2019-05-09 08:21:30,2019-05-09 08:21:30,0.159s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.131,,2019-05-09 08:21:30,2019-05-09 08:21:30,0.145s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.131,,2019-05-09 08:21:30,2019-05-09 08:21:31,0.089s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-09 08:21:31,2019-05-09 08:21:34,3.055s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.131,,2019-05-09 08:21:34,2019-05-09 08:22:30,56.570s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-09 08:21:34,2019-05-09 08:21:36,2.010s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.131,Add Patient > Patient Pre-Admission page,2019-05-09 08:21:36,2019-05-09 08:21:37,1.100s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-09 08:21:37,2019-05-09 08:21:37,0.004s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.131,,2019-05-09 08:21:37,2019-05-09 08:21:37,0.003s,PASSED
