Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Care Management,Chrome 73.0.3683.103,,2019-04-26 13:00:16,2019-04-26 13:01:12,55.959s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-26 13:00:16,2019-04-26 13:00:34,17.471s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 13:00:17,2019-04-26 13:00:20,3.619s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 13:00:20,2019-04-26 13:00:24,3.278s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-26 13:00:24,2019-04-26 13:00:24,0.148s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-26 13:00:24,2019-04-26 13:00:24,0.141s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 13:00:24,2019-04-26 13:00:25,1.018s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 13:00:25,2019-04-26 13:00:25,0.106s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 13:00:25,2019-04-26 13:00:28,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-26 13:00:28,2019-04-26 13:00:30,1.669s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 13:00:30,2019-04-26 13:00:31,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-26 13:00:31,2019-04-26 13:00:31,0.687s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 13:00:31,2019-04-26 13:00:32,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-26 13:00:32,2019-04-26 13:00:33,0.479s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 13:00:33,2019-04-26 13:00:34,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Care_Management,Chrome 73.0.3683.103,,2019-04-26 13:00:34,2019-04-26 13:01:11,37.452s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-26 13:00:34,2019-04-26 13:00:36,2.032s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/CareManagement_tab""))",Chrome 73.0.3683.103,,2019-04-26 13:00:36,2019-04-26 13:00:36,0.107s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 13:00:36,2019-04-26 13:00:39,3.003s,PASSED
"click(findTestObject(""OASIS/Care_Management/M2102_2""))",Chrome 73.0.3683.103,,2019-04-26 13:00:39,2019-04-26 13:00:40,0.405s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 13:00:40,2019-04-26 13:00:42,2.002s,PASSED
"setText(findTestObject(""OASIS/Care_Management/M2200_000""), ""000"")",Chrome 73.0.3683.103,,2019-04-26 13:00:42,2019-04-26 13:00:42,0.231s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 13:00:42,2019-04-26 13:00:44,2.002s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_difficultyintransfers""))",Chrome 73.0.3683.103,,2019-04-26 13:00:44,2019-04-26 13:00:44,0.186s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_pcg""))",Chrome 73.0.3683.103,,2019-04-26 13:00:44,2019-04-26 13:00:44,0.150s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_difficultyinlower""))",Chrome 73.0.3683.103,,2019-04-26 13:00:44,2019-04-26 13:00:44,0.155s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_knowledgedeficit""))",Chrome 73.0.3683.103,,2019-04-26 13:00:44,2019-04-26 13:00:44,0.141s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_identifiedhighrisk""))",Chrome 73.0.3683.103,,2019-04-26 13:00:44,2019-04-26 13:00:45,0.150s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_painofmuscle""))",Chrome 73.0.3683.103,,2019-04-26 13:00:45,2019-04-26 13:00:45,0.148s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_therapeutic""))",Chrome 73.0.3683.103,,2019-04-26 13:00:45,2019-04-26 13:00:45,0.155s,PASSED
"click(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_newlydeveloped""))",Chrome 73.0.3683.103,,2019-04-26 13:00:45,2019-04-26 13:00:45,0.171s,PASSED
"setText(findTestObject(""OASIS/Care_Management/cm_physician_orders/pt/cm_po_pt_other""), ""Sample text"")",Chrome 73.0.3683.103,,2019-04-26 13:00:45,2019-04-26 13:00:45,0.359s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-26 13:00:45,2019-04-26 13:00:47,2.002s,PASSED
