Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 16:49:12,2019-04-24 16:51:13,2m - 1.131s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 16:49:12,2019-04-24 16:49:30,17.987s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 16:49:13,2019-04-24 16:49:16,3.241s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 16:49:16,2019-04-24 16:49:18,2.029s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:49:18,2019-04-24 16:49:21,3.021s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 16:49:21,2019-04-24 16:49:21,0.137s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:49:21,2019-04-24 16:49:24,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 16:49:24,2019-04-24 16:49:24,0.148s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:49:24,2019-04-24 16:49:27,3.004s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 16:49:27,2019-04-24 16:49:27,0.075s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:49:27,2019-04-24 16:49:30,3.003s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 16:49:30,2019-04-24 16:49:37,7.087s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 16:49:30,2019-04-24 16:49:32,2.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 16:49:32,2019-04-24 16:49:33,0.637s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:49:33,2019-04-24 16:49:34,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 16:49:34,2019-04-24 16:49:35,0.698s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:49:35,2019-04-24 16:49:36,1.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 16:49:36,2019-04-24 16:49:36,0.555s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:49:36,2019-04-24 16:49:37,1.004s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 16:49:37,2019-04-24 16:51:12,1m - 35.013s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 16:49:38,2019-04-24 16:49:40,2.155s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-24 16:49:40,2019-04-24 16:49:40,0.108s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 16:49:40,2019-04-24 16:49:45,5.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-24 16:49:45,2019-04-24 16:49:45,0.137s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:49:45,2019-04-24 16:49:46,1.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_l""))",Chrome 73.0.3683.103,,2019-04-24 16:49:46,2019-04-24 16:49:46,0.190s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_r""))",Chrome 73.0.3683.103,,2019-04-24 16:49:46,2019-04-24 16:49:46,0.140s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:49:46,2019-04-24 16:49:47,1.004s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_oriented""))",Chrome 73.0.3683.103,,2019-04-24 16:49:47,2019-04-24 16:49:48,0.164s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_forgetful""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.165s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_lethargic""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.140s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_disoriented""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.169s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_depressed""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.151s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_agitated""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.167s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_comatose""))",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:48,0.172s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_other""), ""Frequent signs of aggression"")",Chrome 73.0.3683.103,,2019-04-24 16:49:48,2019-04-24 16:49:50,1.077s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_sleep_inadequate""))",Chrome 73.0.3683.103,,2019-04-24 16:49:50,2019-04-24 16:49:50,0.158s,PASSED
