Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-25 08:59:54,2019-04-25 09:02:10,2m - 15.999s,PASSED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-25 08:59:54,2019-04-25 09:00:12,18.090s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-25 08:59:54,2019-04-25 08:59:57,3.067s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-25 08:59:57,2019-04-25 09:00:00,2.290s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 09:00:00,2019-04-25 09:00:03,3.019s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-25 09:00:03,2019-04-25 09:00:03,0.129s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 09:00:03,2019-04-25 09:00:06,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-25 09:00:06,2019-04-25 09:00:06,0.168s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 09:00:06,2019-04-25 09:00:09,3.004s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-25 09:00:09,2019-04-25 09:00:09,0.087s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 09:00:09,2019-04-25 09:00:12,3.002s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-25 09:00:12,2019-04-25 09:00:19,7.258s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-25 09:00:12,2019-04-25 09:00:14,2.003s,PASSED
