Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 10:07:05,2019-04-24 10:08:10,1m - 4.551s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 10:07:05,2019-04-24 10:07:23,18.020s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:07:06,2019-04-24 10:07:09,3.184s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 10:07:09,2019-04-24 10:07:11,2.151s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:07:11,2019-04-24 10:07:14,3.021s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 10:07:14,2019-04-24 10:07:14,0.129s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:07:14,2019-04-24 10:07:17,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 10:07:17,2019-04-24 10:07:17,0.144s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:07:17,2019-04-24 10:07:20,3.002s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 10:07:20,2019-04-24 10:07:20,0.083s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:07:20,2019-04-24 10:07:23,3.002s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 10:07:23,2019-04-24 10:07:31,7.176s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 10:07:24,2019-04-24 10:07:26,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 10:07:26,2019-04-24 10:07:26,0.660s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:26,2019-04-24 10:07:27,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 10:07:27,2019-04-24 10:07:28,0.658s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:28,2019-04-24 10:07:29,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 10:07:29,2019-04-24 10:07:29,0.640s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:29,2019-04-24 10:07:31,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 10:07:31,2019-04-24 10:08:09,38.414s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 10:07:31,2019-04-24 10:07:33,2.517s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-24 10:07:33,2019-04-24 10:07:33,0.101s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 10:07:33,2019-04-24 10:07:38,5.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-24 10:07:38,2019-04-24 10:07:39,0.194s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:39,2019-04-24 10:07:40,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_l""))",Chrome 73.0.3683.103,,2019-04-24 10:07:40,2019-04-24 10:07:40,0.167s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:40,2019-04-24 10:07:41,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_r""))",Chrome 73.0.3683.103,,2019-04-24 10:07:41,2019-04-24 10:07:41,0.161s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:41,2019-04-24 10:07:42,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_oriented""))",Chrome 73.0.3683.103,,2019-04-24 10:07:42,2019-04-24 10:07:42,0.154s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:42,2019-04-24 10:07:43,1.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_forgetful""))",Chrome 73.0.3683.103,,2019-04-24 10:07:43,2019-04-24 10:07:43,0.154s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:43,2019-04-24 10:07:44,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_lethargic""))",Chrome 73.0.3683.103,,2019-04-24 10:07:44,2019-04-24 10:07:44,0.150s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:44,2019-04-24 10:07:45,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_disoriented""))",Chrome 73.0.3683.103,,2019-04-24 10:07:45,2019-04-24 10:07:45,0.141s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:45,2019-04-24 10:07:46,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_depressed""))",Chrome 73.0.3683.103,,2019-04-24 10:07:46,2019-04-24 10:07:47,0.153s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:47,2019-04-24 10:07:48,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_agitated""))",Chrome 73.0.3683.103,,2019-04-24 10:07:48,2019-04-24 10:07:48,0.143s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:48,2019-04-24 10:07:49,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_comatose""))",Chrome 73.0.3683.103,,2019-04-24 10:07:49,2019-04-24 10:07:49,0.167s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:49,2019-04-24 10:07:50,1.003s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_other""), ""Frequent signs of aggression"")",Chrome 73.0.3683.103,,2019-04-24 10:07:50,2019-04-24 10:07:51,1.090s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:51,2019-04-24 10:07:52,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_sleep_inadequate""))",Chrome 73.0.3683.103,,2019-04-24 10:07:52,2019-04-24 10:07:52,0.149s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:52,2019-04-24 10:07:53,1.003s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/neuro_sleep_inadequate_textfield""), ""Typically wokes up at 3:15 AM"")",Chrome 73.0.3683.103,,2019-04-24 10:07:53,2019-04-24 10:07:54,1.072s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:54,2019-04-24 10:07:55,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong""))",Chrome 73.0.3683.103,,2019-04-24 10:07:55,2019-04-24 10:07:55,0.156s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:55,2019-04-24 10:07:56,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong_l""))",Chrome 73.0.3683.103,,2019-04-24 10:07:56,2019-04-24 10:07:57,0.162s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:57,2019-04-24 10:07:58,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_strong_r""))",Chrome 73.0.3683.103,,2019-04-24 10:07:58,2019-04-24 10:07:58,0.150s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:58,2019-04-24 10:07:59,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_weak""))",Chrome 73.0.3683.103,,2019-04-24 10:07:59,2019-04-24 10:07:59,0.160s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:07:59,2019-04-24 10:08:00,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_weak_l""))",Chrome 73.0.3683.103,,2019-04-24 10:08:00,2019-04-24 10:08:00,0.145s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:00,2019-04-24 10:08:01,1.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_hand_grips_weak_r""))",Chrome 73.0.3683.103,,2019-04-24 10:08:01,2019-04-24 10:08:01,0.154s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:01,2019-04-24 10:08:02,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_check_for_weakness""))",Chrome 73.0.3683.103,,2019-04-24 10:08:02,2019-04-24 10:08:02,0.162s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_ue""))",Chrome 73.0.3683.103,,2019-04-24 10:08:02,2019-04-24 10:08:02,0.116s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_ue_l""))",Chrome 73.0.3683.103,,2019-04-24 10:08:02,2019-04-24 10:08:03,0.151s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_ue_r""))",Chrome 73.0.3683.103,,2019-04-24 10:08:03,2019-04-24 10:08:03,0.144s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:03,2019-04-24 10:08:04,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_le""))",Chrome 73.0.3683.103,,2019-04-24 10:08:04,2019-04-24 10:08:04,0.170s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_le_l""))",Chrome 73.0.3683.103,,2019-04-24 10:08:04,2019-04-24 10:08:04,0.135s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_weakness_le_r""))",Chrome 73.0.3683.103,,2019-04-24 10:08:04,2019-04-24 10:08:04,0.189s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:04,2019-04-24 10:08:05,1.001s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_paralysis_hemiparesis""))",Chrome 73.0.3683.103,,2019-04-24 10:08:05,2019-04-24 10:08:05,0.219s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_paralysis_hemiparesis_l""))",Chrome 73.0.3683.103,,2019-04-24 10:08:05,2019-04-24 10:08:06,0.115s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_paralysis_hemiparesis_r""))",Chrome 73.0.3683.103,,2019-04-24 10:08:06,2019-04-24 10:08:06,0.128s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:06,2019-04-24 10:08:07,1.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_seizure_petitmal""))",Chrome 73.0.3683.103,,2019-04-24 10:08:07,2019-04-24 10:08:07,0.179s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:08:07,2019-04-24 10:08:08,1.001s,PASSED
"setText(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_seizure_petitmal_lsdate""), ""June 23, 2015"")",Chrome 73.0.3683.103,,2019-04-24 10:08:08,2019-04-24 10:08:08,0.574s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/check_for_weakness/c_weak_tremors_le""))",Chrome 73.0.3683.103,,2019-04-24 10:08:08,2019-04-24 10:08:09,0.417s,FAILED
