Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
patientlist_oasis,Chrome 73.0.3683.103,,2019-04-17 15:34:20,2019-04-17 15:36:44,2m - 24.028s,FAILED
,,,,,,
Test Cases/login_rn,Chrome 73.0.3683.103,,2019-04-17 15:34:20,2019-04-17 15:35:24,1m - 3.859s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-17 15:34:21,2019-04-17 15:34:25,4.162s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-17 15:34:25,2019-04-17 15:34:28,2.807s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:34:28,2019-04-17 15:34:31,3.034s,PASSED
"setText(findTestObject(""LogIn/username""), ""jbnurse"")",Chrome 73.0.3683.103,,2019-04-17 15:34:31,2019-04-17 15:34:31,0.160s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:34:31,2019-04-17 15:34:34,3.001s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""7R8xyZjhQ0AXM7ugpi2ZsQ=="")",Chrome 73.0.3683.103,,2019-04-17 15:34:34,2019-04-17 15:34:34,0.201s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:34:34,2019-04-17 15:34:37,3.002s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 73.0.3683.103,,2019-04-17 15:34:37,2019-04-17 15:34:37,0.188s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:34:37,2019-04-17 15:34:40,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,Patient List,2019-04-17 15:34:40,2019-04-17 15:35:13,32.490s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:35:13,2019-04-17 15:35:16,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/DB4C21DC-D8DA-4F05-8749-74EA29FE17A5/6AF16BDC-2B95-4B24-BF0A-9D753E24DC92/overview"")",Chrome 73.0.3683.103,Selected Patient,2019-04-17 15:35:16,2019-04-17 15:35:16,0.650s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:35:16,2019-04-17 15:35:19,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/DB4C21DC-D8DA-4F05-8749-74EA29FE17A5/6AF16BDC-2B95-4B24-BF0A-9D753E24DC92/2019/oasis/clinical/soc/091913EF-180D-41F2-916A-01F5C55EDE18/DB4C21DC-D8DA-4F05-8749-74EA29FE17A5"")",Chrome 73.0.3683.103,Patient OASIS,2019-04-17 15:35:19,2019-04-17 15:35:20,0.700s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-17 15:35:20,2019-04-17 15:35:23,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/DB4C21DC-D8DA-4F05-8749-74EA29FE17A5/6AF16BDC-2B95-4B24-BF0A-9D753E24DC92/2019/oasis/integumentary/soc/091913EF-180D-41F2-916A-01F5C55EDE18/DB4C21DC-D8DA-4F05-8749-74EA29FE17A5"")",Chrome 73.0.3683.103,,2019-04-17 15:35:23,2019-04-17 15:35:24,1.052s,PASSED
,,,,,,
Test Cases/Test_OASIS_SOC_Entry1/Integumentary,Chrome 73.0.3683.103,,2019-04-17 15:35:24,2019-04-17 15:36:43,1m - 18.671s,FAILED
"click(findTestObject(""OASIS/Integumentary/skincolor_pink""))",Chrome 73.0.3683.103,,2019-04-17 15:35:25,2019-04-17 15:35:29,4.938s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-17 15:35:29,2019-04-17 15:35:31,2.002s,PASSED
"click(findTestObject(""OASIS/Integumentary/skintemperature_warm""))",Chrome 73.0.3683.103,,2019-04-17 15:35:31,2019-04-17 15:35:32,0.179s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-17 15:35:32,2019-04-17 15:35:34,2.002s,PASSED
"click(findTestObject(""OASIS/Integumentary/skinmoisture_dry""))",Chrome 73.0.3683.103,,2019-04-17 15:35:34,2019-04-17 15:35:34,0.262s,PASSED
