Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Medications,Chrome 73.0.3683.103,,2019-04-26 08:30:17,2019-04-26 08:30:55,38.306s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-26 08:30:17,2019-04-26 08:30:32,15.331s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 08:30:17,2019-04-26 08:30:21,3.173s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 08:30:21,2019-04-26 08:30:23,2.099s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-26 08:30:23,2019-04-26 08:30:23,0.136s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-26 08:30:23,2019-04-26 08:30:23,0.146s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:23,2019-04-26 08:30:24,1.017s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 08:30:24,2019-04-26 08:30:24,0.142s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:30:24,2019-04-26 08:30:27,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-26 08:30:27,2019-04-26 08:30:28,1.170s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:28,2019-04-26 08:30:29,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-26 08:30:29,2019-04-26 08:30:30,0.594s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:30,2019-04-26 08:30:31,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-26 08:30:31,2019-04-26 08:30:31,0.503s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:31,2019-04-26 08:30:32,1.004s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Medications,Chrome 73.0.3683.103,,2019-04-26 08:30:32,2019-04-26 08:30:55,22.018s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-26 08:30:33,2019-04-26 08:30:34,1.727s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Medications_tab""))",Chrome 73.0.3683.103,,2019-04-26 08:30:34,2019-04-26 08:30:35,0.197s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:30:35,2019-04-26 08:30:40,5.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2001_1""))",Chrome 73.0.3683.103,,2019-04-26 08:30:40,2019-04-26 08:30:40,0.113s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:40,2019-04-26 08:30:41,1.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2003_1""))",Chrome 73.0.3683.103,,2019-04-26 08:30:41,2019-04-26 08:30:41,0.119s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:41,2019-04-26 08:30:42,1.005s,PASSED
"click(findTestObject(""OASIS/Medications/M2010_1""))",Chrome 73.0.3683.103,,2019-04-26 08:30:42,2019-04-26 08:30:42,0.173s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:42,2019-04-26 08:30:43,1.004s,PASSED
"click(findTestObject(""OASIS/Medications/M2020_1""))",Chrome 73.0.3683.103,,2019-04-26 08:30:43,2019-04-26 08:30:43,0.162s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:30:43,2019-04-26 08:30:44,1.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2030_1""))",Chrome 73.0.3683.103,,2019-04-26 08:30:44,2019-04-26 08:30:44,0.110s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:30:44,2019-04-26 08:30:49,5.002s,PASSED
"click(findTestObject(""OASIS/Medications/med_venous_access""))",Chrome 73.0.3683.103,,2019-04-26 08:30:49,2019-04-26 08:30:49,0.103s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:30:49,2019-04-26 08:30:54,5.004s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_purpose/med_va_purpose_antibiotic""))",Chrome 73.0.3683.103,,2019-04-26 08:30:54,2019-04-26 08:30:55,0.063s,FAILED
