Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 15:37:41,2019-04-23 15:39:08,1m - 27.541s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 15:37:41,2019-04-23 15:38:08,26.911s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 15:37:41,2019-04-23 15:37:44,2.975s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 15:37:44,2019-04-23 15:37:47,2.810s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 15:37:47,2019-04-23 15:37:49,1.873s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:37:49,2019-04-23 15:37:52,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 15:37:52,2019-04-23 15:37:52,0.168s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:37:52,2019-04-23 15:37:55,3.001s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 15:37:55,2019-04-23 15:37:55,0.079s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 15:37:55,2019-04-23 15:37:57,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 15:37:57,2019-04-23 15:37:58,0.598s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:37:58,2019-04-23 15:38:01,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 15:38:01,2019-04-23 15:38:01,0.536s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:38:01,2019-04-23 15:38:04,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 15:38:04,2019-04-23 15:38:05,0.555s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:38:05,2019-04-23 15:38:08,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 15:38:08,2019-04-23 15:39:07,59.672s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 15:38:08,2019-04-23 15:38:08,0.126s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:08,2019-04-23 15:38:09,1.004s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 15:38:09,2019-04-23 15:38:09,0.167s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:09,2019-04-23 15:38:10,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:10,2019-04-23 15:38:13,2.614s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:13,2019-04-23 15:38:14,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:14,2019-04-23 15:38:14,0.158s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:14,2019-04-23 15:38:15,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:15,2019-04-23 15:38:15,0.084s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:15,2019-04-23 15:38:16,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_frequency""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:16,2019-04-23 15:38:16,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:16,2019-04-23 15:38:17,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_dysuria""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:17,2019-04-23 15:38:17,0.107s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:17,2019-04-23 15:38:18,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_retention""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:18,2019-04-23 15:38:18,0.121s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:18,2019-04-23 15:38:19,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_polyuria""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:38:19,2019-04-23 15:38:20,0.129s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:38:20,2019-04-23 15:38:21,1.003s,PASSED
