Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 10:17:47,2019-04-24 10:19:12,1m - 25.456s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 10:17:47,2019-04-24 10:18:05,18.303s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:17:47,2019-04-24 10:17:51,3.109s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 10:17:51,2019-04-24 10:17:53,2.404s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:17:53,2019-04-24 10:17:56,3.020s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 10:17:56,2019-04-24 10:17:56,0.129s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:17:56,2019-04-24 10:17:59,3.001s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 10:17:59,2019-04-24 10:17:59,0.156s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:17:59,2019-04-24 10:18:02,3.004s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 10:18:02,2019-04-24 10:18:02,0.115s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:18:02,2019-04-24 10:18:05,3.002s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 10:18:05,2019-04-24 10:18:13,7.119s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 10:18:06,2019-04-24 10:18:08,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 10:18:08,2019-04-24 10:18:08,0.654s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:18:08,2019-04-24 10:18:09,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 10:18:09,2019-04-24 10:18:10,0.709s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:18:10,2019-04-24 10:18:11,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 10:18:11,2019-04-24 10:18:12,0.546s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:18:12,2019-04-24 10:18:13,1.003s,PASSED
,,,,,,
