Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:11:29,2019-04-23 14:12:44,1m - 14.716s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:11:29,2019-04-23 14:11:56,26.699s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:11:30,2019-04-23 14:11:33,3.065s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:11:33,2019-04-23 14:11:35,2.740s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:11:35,2019-04-23 14:11:37,1.572s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:11:37,2019-04-23 14:11:40,3.016s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:11:40,2019-04-23 14:11:40,0.146s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:11:40,2019-04-23 14:11:43,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:11:43,2019-04-23 14:11:43,0.090s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:11:43,2019-04-23 14:11:45,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:11:45,2019-04-23 14:11:46,0.539s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:11:46,2019-04-23 14:11:49,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:11:49,2019-04-23 14:11:49,0.579s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:11:49,2019-04-23 14:11:52,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:11:52,2019-04-23 14:11:53,0.588s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:11:53,2019-04-23 14:11:56,3.001s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:11:56,2019-04-23 14:12:43,46.951s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:11:56,2019-04-23 14:11:56,0.169s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:11:56,2019-04-23 14:11:57,0.118s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:11:57,2019-04-23 14:11:58,1.002s,PASSED
