Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 15:42:40,2019-04-23 15:43:32,52.320s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 15:42:40,2019-04-23 15:43:07,26.751s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 15:42:41,2019-04-23 15:42:44,3.216s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 15:42:44,2019-04-23 15:42:46,2.633s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 15:42:46,2019-04-23 15:42:48,1.621s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:42:48,2019-04-23 15:42:51,3.020s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 15:42:51,2019-04-23 15:42:51,0.166s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:42:51,2019-04-23 15:42:54,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 15:42:54,2019-04-23 15:42:54,0.095s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 15:42:54,2019-04-23 15:42:56,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 15:42:56,2019-04-23 15:42:57,0.536s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:42:57,2019-04-23 15:43:00,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 15:43:00,2019-04-23 15:43:00,0.581s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:43:00,2019-04-23 15:43:03,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 15:43:03,2019-04-23 15:43:04,0.554s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:43:04,2019-04-23 15:43:07,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 15:43:07,2019-04-23 15:43:32,24.480s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 15:43:07,2019-04-23 15:43:08,0.230s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:08,2019-04-23 15:43:09,1.002s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 15:43:09,2019-04-23 15:43:09,0.109s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:09,2019-04-23 15:43:10,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:10,2019-04-23 15:43:11,1.105s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:11,2019-04-23 15:43:12,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:12,2019-04-23 15:43:12,0.106s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:12,2019-04-23 15:43:13,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:13,2019-04-23 15:43:13,0.115s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:13,2019-04-23 15:43:14,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_frequency""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:14,2019-04-23 15:43:14,0.129s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:14,2019-04-23 15:43:15,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_dysuria""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:15,2019-04-23 15:43:15,0.097s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:15,2019-04-23 15:43:16,1.011s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_retention""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:16,2019-04-23 15:43:16,0.121s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:16,2019-04-23 15:43:17,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_polyuria""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 15:43:17,2019-04-23 15:43:17,0.106s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:17,2019-04-23 15:43:18,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_nocturia""))",Chrome 73.0.3683.103,,2019-04-23 15:43:18,2019-04-23 15:43:19,0.108s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:19,2019-04-23 15:43:20,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_oliguria""))",Chrome 73.0.3683.103,,2019-04-23 15:43:20,2019-04-23 15:43:20,0.111s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:20,2019-04-23 15:43:21,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_hematuria""))",Chrome 73.0.3683.103,,2019-04-23 15:43:21,2019-04-23 15:43:21,0.158s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:21,2019-04-23 15:43:22,1.003s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_other""), ""Xenoderma Pigmentosium"")",Chrome 73.0.3683.103,,2019-04-23 15:43:22,2019-04-23 15:43:23,0.912s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:23,2019-04-23 15:43:24,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_color_yellow""))",Chrome 73.0.3683.103,,2019-04-23 15:43:24,2019-04-23 15:43:24,0.140s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:24,2019-04-23 15:43:25,1.004s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_color_other""), ""Reddish Yellow"")",Chrome 73.0.3683.103,,2019-04-23 15:43:25,2019-04-23 15:43:25,0.560s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:25,2019-04-23 15:43:26,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_clarity_clear""))",Chrome 73.0.3683.103,,2019-04-23 15:43:26,2019-04-23 15:43:27,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:27,2019-04-23 15:43:28,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_odor_yes""))",Chrome 73.0.3683.103,,2019-04-23 15:43:28,2019-04-23 15:43:28,0.097s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:28,2019-04-23 15:43:29,1.001s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_odor_yes_textfield""), ""Foul"")",Chrome 73.0.3683.103,,2019-04-23 15:43:29,2019-04-23 15:43:29,0.298s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:29,2019-04-23 15:43:30,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_spx_hemo""))",Chrome 73.0.3683.103,,2019-04-23 15:43:30,2019-04-23 15:43:30,0.120s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:43:30,2019-04-23 15:43:31,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_spx_hemodialysis/elim_hemodialysis_avshunt_ra""))",Chrome 73.0.3683.103,,2019-04-23 15:43:31,2019-04-23 15:43:31,0.392s,FAILED
