Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 74.0.3729.131,,2019-05-14 08:16:00,2019-05-14 08:17:53,1m - 53.392s,FAILED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.131,,2019-05-14 08:16:00,2019-05-14 08:16:34,33.789s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 08:16:01,2019-05-14 08:16:24,23.143s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.131,,2019-05-14 08:16:24,2019-05-14 08:16:28,4.775s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.131,,2019-05-14 08:16:28,2019-05-14 08:16:30,1.376s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.131,,2019-05-14 08:16:30,2019-05-14 08:16:31,0.775s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.131,,2019-05-14 08:16:31,2019-05-14 08:16:31,0.315s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 08:16:31,2019-05-14 08:16:34,3.081s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.131,,2019-05-14 08:16:34,2019-05-14 08:17:40,1m - 5.160s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-14 08:16:35,2019-05-14 08:16:37,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.131,Add Patient > Patient Pre-Admission page,2019-05-14 08:16:37,2019-05-14 08:16:40,3.418s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-14 08:16:40,2019-05-14 08:16:40,0.248s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.131,,2019-05-14 08:16:40,2019-05-14 08:16:40,0.066s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.131,,2019-05-14 08:16:40,2019-05-14 08:16:45,4.850s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.131,,2019-05-14 08:16:45,2019-05-14 08:16:45,0.137s,PASSED
"randomnum = today.format(""HHmmss"")",Chrome 74.0.3729.131,,2019-05-14 08:16:45,2019-05-14 08:16:45,0.001s,PASSED
"sn = ""123""",Chrome 74.0.3729.131,,2019-05-14 08:16:45,2019-05-14 08:16:45,0.000s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_admissiondate_sameas_btn""))",Chrome 74.0.3729.131,,2019-05-14 08:16:45,2019-05-14 08:16:46,0.113s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_lname""), ""Automated"")",Chrome 74.0.3729.131,,2019-05-14 08:16:46,2019-05-14 08:16:46,0.388s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_fname""), ""Patient - "" + randomnum)",Chrome 74.0.3729.131,,2019-05-14 08:16:46,2019-05-14 08:16:46,0.538s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_minitial""), ""I"")",Chrome 74.0.3729.131,,2019-05-14 08:16:46,2019-05-14 08:16:47,0.218s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_suffix""), ""III"")",Chrome 74.0.3729.131,,2019-05-14 08:16:47,2019-05-14 08:16:47,0.002s,NOT_RUN
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_bdate""), ""2071997"")",Chrome 74.0.3729.131,,2019-05-14 08:16:47,2019-05-14 08:16:47,0.228s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_gender_male""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 08:16:47,2019-05-14 08:16:47,0.225s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_select""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 08:16:47,2019-05-14 08:16:47,0.137s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_status""), Keys.chord(""Single"", ENTER))",Chrome 74.0.3729.131,,2019-05-14 08:16:47,2019-05-14 08:16:48,0.264s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 08:16:48,2019-05-14 08:16:49,1.007s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 08:16:49,2019-05-14 08:16:49,0.170s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), Keys.chord(""White"", ENTER, ""Asian"", ENTER, ""Hispanic "", ENTER))",Chrome 74.0.3729.131,,2019-05-14 08:16:49,2019-05-14 08:16:51,2.599s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-14 08:16:51,2019-05-14 08:16:52,1.003s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_language_spoken""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 08:16:52,2019-05-14 08:16:52,0.173s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_language_spoken""), Keys.chord(""Russian"", ENTER, ""Mandarin"", ENTER))",Chrome 74.0.3729.131,,2019-05-14 08:16:52,2019-05-14 08:16:53,0.844s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ssn""), randomnum + sn)",Chrome 74.0.3729.131,,2019-05-14 08:16:53,2019-05-14 08:16:54,0.391s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-14 08:16:54,2019-05-14 08:16:56,2.003s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_address1""), ""10035 Jacks Rd, West Point, MS, 39773"")",Chrome 74.0.3729.131,,2019-05-14 08:16:56,2019-05-14 08:16:57,1.572s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_majorcrossstr""), ""10035 Jacks Rd"")",Chrome 74.0.3729.131,,2019-05-14 08:16:57,2019-05-14 08:16:58,0.670s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_city""), ""West Point"")",Chrome 74.0.3729.131,,2019-05-14 08:16:58,2019-05-14 08:16:59,1.260s,PASSED
