Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PreAdtoNonAdmit,Chrome 73.0.3683.103,,2019-04-11 22:02:26,2019-04-11 22:06:14,3m - 48.138s,FAILED
,,,,,,
Test Cases/Adding of Patient,Chrome 73.0.3683.103,,2019-04-11 22:02:26,2019-04-11 22:05:41,3m - 14.834s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-11 22:02:27,2019-04-11 22:02:34,7.771s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-11 22:02:34,2019-04-11 22:02:38,3.710s,PASSED
"setText(findTestObject(""Object Repository/addPatient/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,setting up username,2019-04-11 22:02:38,2019-04-11 22:02:39,0.535s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addPatient/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,setting up password,2019-04-11 22:02:39,2019-04-11 22:02:39,0.440s,PASSED
"click(findTestObject(""Object Repository/addPatient/button_Login""))",Chrome 73.0.3683.103,clicking log in button,2019-04-11 22:02:39,2019-04-11 22:02:39,0.097s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-11 22:02:39,2019-04-11 22:02:49,10.026s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 73.0.3683.103,clicking the add patient on patient manager menu,2019-04-11 22:02:49,2019-04-11 22:02:50,0.832s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-11 22:02:50,2019-04-11 22:02:55,5.004s,PASSED
"click(findTestObject(""addPatient/datePicker""))",Chrome 73.0.3683.103,clicking the datepicker icon,2019-04-11 22:02:55,2019-04-11 22:02:55,0.203s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:02:55,2019-04-11 22:02:58,3.004s,PASSED
"click(findTestObject(""addPatient/dateItem""))",Chrome 73.0.3683.103,selecting current date,2019-04-11 22:02:58,2019-04-11 22:02:58,0.147s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:02:58,2019-04-11 22:03:01,3.003s,PASSED
"click(findTestObject(""addPatient/mrnCheckbox1""))",Chrome 73.0.3683.103,,2019-04-11 22:03:01,2019-04-11 22:03:01,0.168s,PASSED
"click(findTestObject(""addPatient/button_Same as Referral Date""))",Chrome 73.0.3683.103,clicking the same as referral date button,2019-04-11 22:03:01,2019-04-11 22:03:02,0.135s,PASSED
"setText(findTestObject(""addPatient/input_Last Name_last_name""), ""Automated"")",Chrome 73.0.3683.103,input last name,2019-04-11 22:03:02,2019-04-11 22:03:02,0.597s,PASSED
"setText(findTestObject(""addPatient/input_First Name_first_name""), ""Test3"")",Chrome 73.0.3683.103,input first name,2019-04-11 22:03:02,2019-04-11 22:03:03,0.496s,PASSED
"setText(findTestObject(""addPatient/input_Middle Initial_mi""), ""F"")",Chrome 73.0.3683.103,input middle initial,2019-04-11 22:03:03,2019-04-11 22:03:03,0.181s,PASSED
"setText(findTestObject(""addPatient/input_Suffix_suffix""), ""Jr"")",Chrome 73.0.3683.103,input suffix,2019-04-11 22:03:03,2019-04-11 22:03:03,0.394s,PASSED
delay(3),Chrome 73.0.3683.103,to delay for proceeding or clicking the date picker icon,2019-04-11 22:03:03,2019-04-11 22:03:06,3.002s,PASSED
"click(findTestObject(""addPatient/intakeBdayDatePicker""))",Chrome 73.0.3683.103,clicking the datepicker icon,2019-04-11 22:03:06,2019-04-11 22:03:06,0.148s,PASSED
"click(findTestObject(""addPatient/intakeBdayDatePickerItem""))",Chrome 73.0.3683.103,select current date,2019-04-11 22:03:06,2019-04-11 22:03:07,0.103s,PASSED
delay(3),Chrome 73.0.3683.103,to delay the viewing of selected item on calendar....,2019-04-11 22:03:07,2019-04-11 22:03:10,3.005s,PASSED
"click(findTestObject(""addPatient/intakeGenderMale""))",Chrome 73.0.3683.103,check box male selected,2019-04-11 22:03:10,2019-04-11 22:03:10,0.149s,PASSED
"click(findTestObject(""addPatient/a_SELECT ONE""))",Chrome 73.0.3683.103,opening the dropdown on marital status,2019-04-11 22:03:10,2019-04-11 22:03:10,0.126s,PASSED
"click(findTestObject(""addPatient/li_Single""))",Chrome 73.0.3683.103,"selecting ""Single""",2019-04-11 22:03:10,2019-04-11 22:03:10,0.186s,PASSED
"click(findTestObject(""addPatient/intakeEthnicity""))",Chrome 73.0.3683.103,opening the dropdown for ethnicity,2019-04-11 22:03:10,2019-04-11 22:03:10,0.133s,PASSED
"click(findTestObject(""addPatient/intakeEtnicitySelect1""))",Chrome 73.0.3683.103,selecting the first item on the list,2019-04-11 22:03:10,2019-04-11 22:03:10,0.232s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:03:10,2019-04-11 22:03:13,3.003s,PASSED
"click(findTestObject(""addPatient/intakeLanguageSpoken""))",Chrome 73.0.3683.103,,2019-04-11 22:03:13,2019-04-11 22:03:14,0.193s,PASSED
"click(findTestObject(""addPatient/intakeLanguageSpoken1""))",Chrome 73.0.3683.103,,2019-04-11 22:03:14,2019-04-11 22:03:14,0.158s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:03:14,2019-04-11 22:03:17,3.001s,PASSED
"setText(findTestObject(""addPatient/intakeSSN""), ""865742318"")",Chrome 73.0.3683.103,,2019-04-11 22:03:17,2019-04-11 22:03:17,0.482s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:03:17,2019-04-11 22:03:20,3.003s,PASSED
"setText(findTestObject(""addPatient/input_Address Line 1_main_line""), ""653 South Manchester Ave. "")",Chrome 73.0.3683.103,,2019-04-11 22:03:20,2019-04-11 22:03:21,1.263s,PASSED
"setText(findTestObject(""addPatient/intakeAddress2""), ""244 Wild Rose Avenue Bell Flower, CA 90706"")",Chrome 73.0.3683.103,,2019-04-11 22:03:21,2019-04-11 22:03:23,1.829s,PASSED
"setText(findTestObject(""addPatient/intakeAddStreet""), ""9 Bayport Dr. "")",Chrome 73.0.3683.103,,2019-04-11 22:03:23,2019-04-11 22:03:24,0.663s,PASSED
"setText(findTestObject(""addPatient/intakeAddCity""), ""Los Angeles"")",Chrome 73.0.3683.103,,2019-04-11 22:03:24,2019-04-11 22:03:25,0.783s,PASSED
"click(findTestObject(""addPatient/intakeAddState""))",Chrome 73.0.3683.103,,2019-04-11 22:03:25,2019-04-11 22:03:25,0.353s,PASSED
"click(findTestObject(""addPatient/intakeAddState1""))",Chrome 73.0.3683.103,,2019-04-11 22:03:25,2019-04-11 22:03:25,0.242s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-11 22:03:25,2019-04-11 22:03:30,5.004s,PASSED
"setText(findTestObject(""addPatient/intakeAddZip""), ""90063"")",Chrome 73.0.3683.103,,2019-04-11 22:03:30,2019-04-11 22:03:31,0.318s,PASSED
"setText(findTestObject(""addPatient/intakeAddPhone""), ""3256452189"")",Chrome 73.0.3683.103,,2019-04-11 22:03:31,2019-04-11 22:03:31,0.614s,PASSED
"setText(findTestObject(""addPatient/intakeAddPhone2""), ""3259865478"")",Chrome 73.0.3683.103,,2019-04-11 22:03:31,2019-04-11 22:03:32,0.632s,PASSED
"setText(findTestObject(""addPatient/intakeAddEmail""), ""myemail@mailintaor.com"")",Chrome 73.0.3683.103,,2019-04-11 22:03:32,2019-04-11 22:03:33,1.008s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:03:33,2019-04-11 22:03:36,3.002s,PASSED
"click(findTestObject(""addPatient/intakeAddServiceDeliveryButton""))",Chrome 73.0.3683.103,,2019-04-11 22:03:36,2019-04-11 22:03:36,0.245s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 22:03:36,2019-04-11 22:03:39,3.002s,PASSED
"click(findTestObject(""addPatient/intakeLivingSituationArrangement""))",Chrome 73.0.3683.103,"clicking the ""Lives alone"" on living arrangement",2019-04-11 22:03:39,2019-04-11 22:03:39,0.154s,PASSED
"click(findTestObject(""addPatient/intakeLivingSituationAssistance""))",Chrome 73.0.3683.103,"clicking the ""Round-the-clock"" on assistance",2019-04-11 22:03:39,2019-04-11 22:03:39,0.122s,PASSED
