Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 09:45:31,2019-04-24 09:46:03,32.363s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 09:45:31,2019-04-24 09:45:49,18.064s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 09:45:31,2019-04-24 09:45:35,3.225s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 09:45:35,2019-04-24 09:45:37,2.076s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:45:37,2019-04-24 09:45:40,3.022s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 09:45:40,2019-04-24 09:45:40,0.139s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:45:40,2019-04-24 09:45:43,3.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 09:45:43,2019-04-24 09:45:43,0.168s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:45:43,2019-04-24 09:45:46,3.002s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 09:45:46,2019-04-24 09:45:46,0.088s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:45:46,2019-04-24 09:45:49,3.003s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 09:45:49,2019-04-24 09:45:56,7.101s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 09:45:49,2019-04-24 09:45:51,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 09:45:51,2019-04-24 09:45:52,0.647s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:45:52,2019-04-24 09:45:53,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 09:45:53,2019-04-24 09:45:54,0.623s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:45:54,2019-04-24 09:45:55,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 09:45:55,2019-04-24 09:45:55,0.597s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:45:55,2019-04-24 09:45:56,1.004s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 09:45:56,2019-04-24 09:46:02,6.122s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 09:45:56,2019-04-24 09:45:59,2.247s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-24 09:45:59,2019-04-24 09:45:59,0.180s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 09:45:59,2019-04-24 09:46:01,2.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-24 09:46:01,2019-04-24 09:46:02,1.510s,PASSED
delay(0.5),Chrome 73.0.3683.103,,2019-04-24 09:46:02,2019-04-24 09:46:02,0.015s,FAILED
