Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:18:13,2019-04-23 14:19:12,59.113s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:18:13,2019-04-23 14:18:40,26.527s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:18:13,2019-04-23 14:18:16,3.035s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:18:16,2019-04-23 14:18:19,2.773s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:18:19,2019-04-23 14:18:21,1.412s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:18:21,2019-04-23 14:18:24,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:18:24,2019-04-23 14:18:24,0.137s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:18:24,2019-04-23 14:18:27,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:18:27,2019-04-23 14:18:27,0.101s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:18:27,2019-04-23 14:18:29,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:18:29,2019-04-23 14:18:29,0.578s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:18:29,2019-04-23 14:18:32,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:18:32,2019-04-23 14:18:33,0.565s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:18:33,2019-04-23 14:18:36,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:18:36,2019-04-23 14:18:37,0.567s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:18:37,2019-04-23 14:18:40,3.001s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:18:40,2019-04-23 14:19:11,31.588s,PASSED
