Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-24 09:08:26,2019-04-24 09:09:27,1m - 1.653s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-24 09:08:26,2019-04-24 09:08:47,20.648s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 09:08:26,2019-04-24 09:08:29,3.072s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-24 09:08:29,2019-04-24 09:08:32,2.682s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 09:08:32,2019-04-24 09:08:34,1.610s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 09:08:34,2019-04-24 09:08:34,0.022s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 09:08:34,2019-04-24 09:08:34,0.160s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 09:08:34,2019-04-24 09:08:34,0.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 09:08:34,2019-04-24 09:08:34,0.067s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 09:08:34,2019-04-24 09:08:36,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 09:08:36,2019-04-24 09:08:37,0.590s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:08:37,2019-04-24 09:08:40,3.002s,PASSED
