Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 13:35:32,2019-04-23 13:36:27,55.360s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 13:35:32,2019-04-23 13:35:59,27.263s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 13:35:32,2019-04-23 13:35:35,3.296s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 13:35:35,2019-04-23 13:35:38,2.870s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 13:35:38,2019-04-23 13:35:40,1.644s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:35:40,2019-04-23 13:35:43,3.019s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 13:35:43,2019-04-23 13:35:43,0.153s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:35:43,2019-04-23 13:35:46,3.001s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 13:35:46,2019-04-23 13:35:46,0.068s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:35:46,2019-04-23 13:35:48,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 13:35:48,2019-04-23 13:35:49,0.734s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:35:49,2019-04-23 13:35:52,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 13:35:52,2019-04-23 13:35:52,0.580s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:35:52,2019-04-23 13:35:55,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 13:35:55,2019-04-23 13:35:56,0.552s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:35:56,2019-04-23 13:35:59,3.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 13:35:59,2019-04-23 13:36:26,27.133s,PASSED
