Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:24:00,2019-04-23 14:25:15,1m - 15.018s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:24:00,2019-04-23 14:24:26,26.556s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:24:00,2019-04-23 14:24:03,3.141s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:24:03,2019-04-23 14:24:06,2.605s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:24:06,2019-04-23 14:24:07,1.454s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:24:07,2019-04-23 14:24:10,3.017s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:24:10,2019-04-23 14:24:11,0.145s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:24:11,2019-04-23 14:24:14,3.004s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:24:14,2019-04-23 14:24:14,0.072s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:24:14,2019-04-23 14:24:16,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:24:16,2019-04-23 14:24:16,0.655s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:24:16,2019-04-23 14:24:19,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:24:19,2019-04-23 14:24:20,0.547s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:24:20,2019-04-23 14:24:23,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:24:23,2019-04-23 14:24:23,0.590s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:24:23,2019-04-23 14:24:26,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:24:26,2019-04-23 14:25:14,47.505s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:24:27,2019-04-23 14:24:27,0.140s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:24:27,2019-04-23 14:24:28,1.001s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:24:28,2019-04-23 14:24:28,0.204s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:24:28,2019-04-23 14:24:29,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:24:29,2019-04-23 14:24:32,2.818s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:24:32,2019-04-23 14:24:33,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:24:33,2019-04-23 14:24:33,0.107s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:24:33,2019-04-23 14:24:34,1.002s,PASSED
