Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-29 09:04:05,2019-04-29 09:04:49,43.648s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-29 09:04:06,2019-04-29 09:04:21,15.273s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-29 09:04:06,2019-04-29 09:04:09,3.249s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-29 09:04:09,2019-04-29 09:04:11,2.158s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-29 09:04:11,2019-04-29 09:04:11,0.173s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-29 09:04:11,2019-04-29 09:04:12,0.160s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:12,2019-04-29 09:04:13,1.023s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-29 09:04:13,2019-04-29 09:04:13,0.092s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-29 09:04:13,2019-04-29 09:04:16,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-29 09:04:16,2019-04-29 09:04:16,0.643s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:16,2019-04-29 09:04:17,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-29 09:04:17,2019-04-29 09:04:18,0.778s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:18,2019-04-29 09:04:19,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-29 09:04:19,2019-04-29 09:04:20,0.656s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:20,2019-04-29 09:04:21,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-29 09:04:21,2019-04-29 09:04:48,27.428s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-29 09:04:21,2019-04-29 09:04:23,2.396s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:23,2019-04-29 09:04:24,1.003s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-29 09:04:24,2019-04-29 09:04:25,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:04:25,2019-04-29 09:04:26,1.003s,PASSED
