Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-24 16:42:40,2019-04-24 16:43:55,1m - 14.743s,PASSED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 16:42:41,2019-04-24 16:43:00,19.269s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 16:42:41,2019-04-24 16:42:45,3.673s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 16:42:45,2019-04-24 16:42:48,2.855s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:42:48,2019-04-24 16:42:51,3.030s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 16:42:51,2019-04-24 16:42:51,0.145s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:42:51,2019-04-24 16:42:54,3.004s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 16:42:54,2019-04-24 16:42:54,0.146s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:42:54,2019-04-24 16:42:57,3.003s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 16:42:57,2019-04-24 16:42:57,0.094s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 16:42:57,2019-04-24 16:43:00,3.002s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 16:43:00,2019-04-24 16:43:07,7.170s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 16:43:00,2019-04-24 16:43:02,2.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 16:43:02,2019-04-24 16:43:03,0.689s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:43:03,2019-04-24 16:43:04,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 16:43:04,2019-04-24 16:43:05,0.724s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:43:05,2019-04-24 16:43:06,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 16:43:06,2019-04-24 16:43:06,0.557s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:43:06,2019-04-24 16:43:07,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-24 16:43:07,2019-04-24 16:43:54,47.264s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 16:43:07,2019-04-24 16:43:10,2.236s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 16:43:10,2019-04-24 16:43:11,1.002s,PASSED
