Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 10:13:24,2019-04-24 10:14:04,39.895s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 10:13:24,2019-04-24 10:13:42,18.211s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:13:24,2019-04-24 10:13:28,3.322s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 10:13:28,2019-04-24 10:13:30,2.070s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:13:30,2019-04-24 10:13:33,3.021s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 10:13:33,2019-04-24 10:13:33,0.147s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:13:33,2019-04-24 10:13:36,3.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 10:13:36,2019-04-24 10:13:36,0.158s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:13:36,2019-04-24 10:13:39,3.003s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 10:13:39,2019-04-24 10:13:39,0.082s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:13:39,2019-04-24 10:13:42,3.003s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 10:13:42,2019-04-24 10:13:50,7.771s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 10:13:43,2019-04-24 10:13:45,2.007s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 10:13:45,2019-04-24 10:13:46,0.992s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:13:46,2019-04-24 10:13:47,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 10:13:47,2019-04-24 10:13:47,0.838s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:13:47,2019-04-24 10:13:48,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 10:13:48,2019-04-24 10:13:49,0.581s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:13:49,2019-04-24 10:13:50,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 10:13:50,2019-04-24 10:14:03,12.800s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 10:13:50,2019-04-24 10:13:53,2.770s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-24 10:13:53,2019-04-24 10:13:54,0.681s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 10:13:54,2019-04-24 10:13:59,5.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-24 10:13:59,2019-04-24 10:13:59,0.217s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:13:59,2019-04-24 10:14:00,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_l""))",Chrome 73.0.3683.103,,2019-04-24 10:14:00,2019-04-24 10:14:00,0.146s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_r""))",Chrome 73.0.3683.103,,2019-04-24 10:14:00,2019-04-24 10:14:00,0.230s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 10:14:00,2019-04-24 10:14:01,1.002s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_oriented""))",Chrome 73.0.3683.103,,2019-04-24 10:14:01,2019-04-24 10:14:01,0.167s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_forgetful""))",Chrome 73.0.3683.103,,2019-04-24 10:14:01,2019-04-24 10:14:02,0.168s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_lethargic""))",Chrome 73.0.3683.103,,2019-04-24 10:14:02,2019-04-24 10:14:02,0.172s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_disoriented""))",Chrome 73.0.3683.103,,2019-04-24 10:14:02,2019-04-24 10:14:02,0.160s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_depressed""))",Chrome 73.0.3683.103,,2019-04-24 10:14:02,2019-04-24 10:14:02,0.164s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_agitated""))",Chrome 73.0.3683.103,,2019-04-24 10:14:02,2019-04-24 10:14:02,0.171s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_mental_status_comatose""))",Chrome 73.0.3683.103,,2019-04-24 10:14:02,2019-04-24 10:14:03,0.473s,FAILED
