Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoScheduleTask,Chrome 74.0.3729.169,,2019-05-28 13:18:28,2019-05-28 13:20:25,1m - 56.947s,PASSED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.169,,2019-05-28 13:18:28,2019-05-28 13:18:38,10.589s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-05-28 13:18:28,2019-05-28 13:18:32,4.120s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.169,,2019-05-28 13:18:32,2019-05-28 13:18:35,2.754s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.169,,2019-05-28 13:18:35,2019-05-28 13:18:35,0.167s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.169,,2019-05-28 13:18:35,2019-05-28 13:18:35,0.147s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.169,,2019-05-28 13:18:35,2019-05-28 13:18:35,0.082s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-28 13:18:35,2019-05-28 13:18:38,3.019s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.169,,2019-05-28 13:18:38,2019-05-28 13:19:33,54.499s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-28 13:18:39,2019-05-28 13:18:41,2.015s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.169,Add Patient > Patient Pre-Admission page,2019-05-28 13:18:41,2019-05-28 13:18:41,0.660s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-05-28 13:18:41,2019-05-28 13:18:41,0.005s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.169,,2019-05-28 13:18:41,2019-05-28 13:18:41,0.003s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.169,,2019-05-28 13:18:41,2019-05-28 13:18:44,3.084s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.169,,2019-05-28 13:18:44,2019-05-28 13:18:45,0.119s,PASSED
"randomnum = today.format(""HHmmss"")",Chrome 74.0.3729.169,,2019-05-28 13:18:45,2019-05-28 13:18:45,0.001s,PASSED
"sn = ""123""",Chrome 74.0.3729.169,,2019-05-28 13:18:45,2019-05-28 13:18:45,0.000s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_admissiondate_sameas_btn""))",Chrome 74.0.3729.169,,2019-05-28 13:18:45,2019-05-28 13:18:45,0.088s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_lname""), randomnum + ""- Patient"")",Chrome 74.0.3729.169,,2019-05-28 13:18:45,2019-05-28 13:18:45,0.507s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_fname""), ""Automated"")",Chrome 74.0.3729.169,,2019-05-28 13:18:45,2019-05-28 13:18:46,0.357s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_minitial""), ""I"")",Chrome 74.0.3729.169,,2019-05-28 13:18:46,2019-05-28 13:18:46,0.110s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_suffix""), ""III"")",Chrome 74.0.3729.169,,2019-05-28 13:18:46,2019-05-28 13:18:46,0.001s,NOT_RUN
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_bdate""), ""2071997"")",Chrome 74.0.3729.169,,2019-05-28 13:18:46,2019-05-28 13:18:46,0.207s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_gender_male""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-28 13:18:46,2019-05-28 13:18:46,0.085s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_select""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-28 13:18:46,2019-05-28 13:18:46,0.082s,PASSED
