Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:47:22,2019-04-23 14:49:18,1m - 55.998s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:47:23,2019-04-23 14:47:50,27.104s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:47:23,2019-04-23 14:47:26,3.321s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:47:26,2019-04-23 14:47:29,2.717s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:47:29,2019-04-23 14:47:31,1.657s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:47:31,2019-04-23 14:47:34,3.019s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:47:34,2019-04-23 14:47:34,0.165s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:47:34,2019-04-23 14:47:37,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:47:37,2019-04-23 14:47:37,0.095s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:47:37,2019-04-23 14:47:39,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:47:39,2019-04-23 14:47:39,0.533s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:47:39,2019-04-23 14:47:42,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:47:42,2019-04-23 14:47:43,0.575s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:47:43,2019-04-23 14:47:46,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:47:46,2019-04-23 14:47:47,0.586s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:47:47,2019-04-23 14:47:50,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:47:50,2019-04-23 14:49:18,1m - 27.861s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:47:50,2019-04-23 14:47:51,0.906s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:47:51,2019-04-23 14:47:52,1.001s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:47:52,2019-04-23 14:47:52,0.167s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:47:52,2019-04-23 14:47:53,1.003s,PASSED
