Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 73.0.3683.103,,2019-04-11 23:07:21,2019-04-11 23:11:08,3m - 46.796s,PASSED
,,,,,,
Test Cases/Adding of Patient,Chrome 73.0.3683.103,,2019-04-11 23:07:22,2019-04-11 23:10:30,3m - 7.950s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-11 23:07:22,2019-04-11 23:07:26,4.021s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-11 23:07:26,2019-04-11 23:07:30,3.574s,PASSED
"setText(findTestObject(""Object Repository/addPatient/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,setting up username,2019-04-11 23:07:30,2019-04-11 23:07:30,0.133s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addPatient/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,setting up password,2019-04-11 23:07:30,2019-04-11 23:07:30,0.156s,PASSED
"click(findTestObject(""Object Repository/addPatient/button_Login""))",Chrome 73.0.3683.103,clicking log in button,2019-04-11 23:07:30,2019-04-11 23:07:30,0.077s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-11 23:07:30,2019-04-11 23:07:40,10.022s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 73.0.3683.103,clicking the add patient on patient manager menu,2019-04-11 23:07:40,2019-04-11 23:07:41,0.695s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-11 23:07:41,2019-04-11 23:07:46,5.003s,PASSED
"click(findTestObject(""addPatient/datePicker""))",Chrome 73.0.3683.103,clicking the datepicker icon,2019-04-11 23:07:46,2019-04-11 23:07:46,0.161s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 23:07:46,2019-04-11 23:07:49,3.002s,PASSED
"click(findTestObject(""addPatient/dateItem""))",Chrome 73.0.3683.103,selecting current date,2019-04-11 23:07:49,2019-04-11 23:07:49,0.125s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-11 23:07:49,2019-04-11 23:07:52,3.003s,PASSED
"click(findTestObject(""addPatient/mrnCheckbox1""))",Chrome 73.0.3683.103,,2019-04-11 23:07:52,2019-04-11 23:07:52,0.138s,PASSED
"click(findTestObject(""addPatient/button_Same as Referral Date""))",Chrome 73.0.3683.103,clicking the same as referral date button,2019-04-11 23:07:52,2019-04-11 23:07:53,0.123s,PASSED
