Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:39:54,2019-04-23 14:41:20,1m - 26.310s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:39:54,2019-04-23 14:40:20,26.705s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:39:54,2019-04-23 14:39:57,3.219s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:39:57,2019-04-23 14:40:00,2.648s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:40:00,2019-04-23 14:40:01,1.548s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:40:01,2019-04-23 14:40:05,3.022s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:40:05,2019-04-23 14:40:05,0.161s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:40:05,2019-04-23 14:40:08,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:40:08,2019-04-23 14:40:08,0.083s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:40:08,2019-04-23 14:40:10,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:40:10,2019-04-23 14:40:10,0.539s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:40:10,2019-04-23 14:40:13,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:40:13,2019-04-23 14:40:14,0.569s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:40:14,2019-04-23 14:40:17,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:40:17,2019-04-23 14:40:17,0.588s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:40:17,2019-04-23 14:40:20,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:40:20,2019-04-23 14:41:19,58.630s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:40:21,2019-04-23 14:40:21,0.350s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:40:21,2019-04-23 14:40:22,1.001s,PASSED
