Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PreAdtoNonAdmit,Chrome 74.0.3729.131,,2019-05-08 15:38:19,2019-05-08 15:39:41,1m - 21.690s,PASSED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.131,,2019-05-08 15:38:19,2019-05-08 15:38:34,14.664s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-08 15:38:19,2019-05-08 15:38:28,8.074s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.131,,2019-05-08 15:38:28,2019-05-08 15:38:30,2.643s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.131,,2019-05-08 15:38:30,2019-05-08 15:38:31,0.296s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.131,,2019-05-08 15:38:31,2019-05-08 15:38:31,0.228s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.131,,2019-05-08 15:38:31,2019-05-08 15:38:31,0.117s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-08 15:38:31,2019-05-08 15:38:34,3.018s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.131,,2019-05-08 15:38:34,2019-05-08 15:39:33,58.719s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-08 15:38:34,2019-05-08 15:38:36,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.131,Add Patient > Patient Pre-Admission page,2019-05-08 15:38:36,2019-05-08 15:38:39,2.262s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-08 15:38:39,2019-05-08 15:38:39,0.004s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.131,,2019-05-08 15:38:39,2019-05-08 15:38:39,0.002s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.131,,2019-05-08 15:38:39,2019-05-08 15:38:42,3.595s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.131,,2019-05-08 15:38:42,2019-05-08 15:38:42,0.101s,PASSED
"randomnum = today.format(""HHmmss"")",Chrome 74.0.3729.131,,2019-05-08 15:38:42,2019-05-08 15:38:42,0.000s,PASSED
