Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Medications,Chrome 73.0.3683.103,,2019-04-26 08:36:43,2019-04-26 08:37:20,37.300s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-26 08:36:43,2019-04-26 08:36:58,14.207s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 08:36:44,2019-04-26 08:36:47,2.955s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 08:36:47,2019-04-26 08:36:48,1.913s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-26 08:36:48,2019-04-26 08:36:49,0.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-26 08:36:49,2019-04-26 08:36:49,0.154s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:36:49,2019-04-26 08:36:50,1.017s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 08:36:50,2019-04-26 08:36:50,0.083s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:36:50,2019-04-26 08:36:53,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-26 08:36:53,2019-04-26 08:36:53,0.555s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:36:53,2019-04-26 08:36:54,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-26 08:36:54,2019-04-26 08:36:55,0.580s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:36:55,2019-04-26 08:36:56,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-26 08:36:56,2019-04-26 08:36:57,0.497s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:36:57,2019-04-26 08:36:58,1.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Medications,Chrome 73.0.3683.103,,2019-04-26 08:36:58,2019-04-26 08:37:20,22.154s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-26 08:36:58,2019-04-26 08:37:00,1.949s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Medications_tab""))",Chrome 73.0.3683.103,,2019-04-26 08:37:00,2019-04-26 08:37:00,0.113s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:37:00,2019-04-26 08:37:05,5.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2001_1""))",Chrome 73.0.3683.103,,2019-04-26 08:37:05,2019-04-26 08:37:05,0.131s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:37:05,2019-04-26 08:37:06,1.003s,PASSED
"click(findTestObject(""OASIS/Medications/M2003_1""))",Chrome 73.0.3683.103,,2019-04-26 08:37:06,2019-04-26 08:37:06,0.165s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:37:06,2019-04-26 08:37:07,1.003s,PASSED
"click(findTestObject(""OASIS/Medications/M2010_1""))",Chrome 73.0.3683.103,,2019-04-26 08:37:07,2019-04-26 08:37:07,0.140s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:37:07,2019-04-26 08:37:08,1.003s,PASSED
"click(findTestObject(""OASIS/Medications/M2020_1""))",Chrome 73.0.3683.103,,2019-04-26 08:37:08,2019-04-26 08:37:08,0.111s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:37:08,2019-04-26 08:37:09,1.001s,PASSED
"click(findTestObject(""OASIS/Medications/M2030_1""))",Chrome 73.0.3683.103,,2019-04-26 08:37:09,2019-04-26 08:37:09,0.105s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:37:09,2019-04-26 08:37:14,5.004s,PASSED
"click(findTestObject(""OASIS/Medications/med_venous_access""))",Chrome 73.0.3683.103,,2019-04-26 08:37:14,2019-04-26 08:37:15,0.126s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:37:15,2019-04-26 08:37:20,5.001s,PASSED
"click(findTestObject(""OASIS/Medications/med_va_purpose/med_va_purpose_antibiotic""))",Chrome 73.0.3683.103,,2019-04-26 08:37:20,2019-04-26 08:37:20,0.041s,FAILED
