Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-24 09:10:57,2019-04-24 09:11:58,1m - 1.133s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-24 09:10:57,2019-04-24 09:11:13,15.532s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 09:10:58,2019-04-24 09:11:01,3.279s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-24 09:11:01,2019-04-24 09:11:04,3.176s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 09:11:04,2019-04-24 09:11:06,1.614s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 09:11:06,2019-04-24 09:11:06,0.021s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 09:11:06,2019-04-24 09:11:06,0.167s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 09:11:06,2019-04-24 09:11:06,0.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 09:11:06,2019-04-24 09:11:06,0.069s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 09:11:06,2019-04-24 09:11:08,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 09:11:08,2019-04-24 09:11:09,0.634s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:11:09,2019-04-24 09:11:10,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 09:11:10,2019-04-24 09:11:10,0.662s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:11:10,2019-04-24 09:11:11,1.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 09:11:11,2019-04-24 09:11:12,0.598s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:11:12,2019-04-24 09:11:13,1.002s,PASSED
,,,,,,
