Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Cardiopulmonary,Chrome 73.0.3683.103,,2019-04-29 11:12:58,2019-04-29 11:13:17,19.133s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-29 11:12:58,2019-04-29 11:13:15,16.943s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-29 11:12:58,2019-04-29 11:13:01,3.154s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-29 11:13:01,2019-04-29 11:13:04,2.041s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-29 11:13:04,2019-04-29 11:13:04,0.129s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-29 11:13:04,2019-04-29 11:13:04,0.154s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 11:13:04,2019-04-29 11:13:05,1.022s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-29 11:13:05,2019-04-29 11:13:05,0.070s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-29 11:13:05,2019-04-29 11:13:08,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-29 11:13:08,2019-04-29 11:13:09,0.724s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 11:13:09,2019-04-29 11:13:10,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-29 11:13:10,2019-04-29 11:13:10,0.717s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 11:13:10,2019-04-29 11:13:11,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-29 11:13:11,2019-04-29 11:13:12,0.626s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-29 11:13:12,2019-04-29 11:13:15,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Cardiopulmonary,Chrome 73.0.3683.103,,2019-04-29 11:13:15,2019-04-29 11:13:16,1.205s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-29 11:13:15,2019-04-29 11:13:16,0.382s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Cardio_tab""))",Chrome 73.0.3683.103,,2019-04-29 11:13:16,2019-04-29 11:13:16,0.435s,FAILED
