Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-26 08:18:37,2019-04-26 08:19:56,1m - 19.355s,PASSED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-26 08:18:37,2019-04-26 08:18:57,20.521s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 08:18:37,2019-04-26 08:18:43,5.335s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 08:18:43,2019-04-26 08:18:45,2.438s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:18:45,2019-04-26 08:18:48,3.019s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-26 08:18:48,2019-04-26 08:18:48,0.189s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:18:48,2019-04-26 08:18:51,3.002s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-26 08:18:51,2019-04-26 08:18:51,0.153s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:18:51,2019-04-26 08:18:54,3.002s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 08:18:54,2019-04-26 08:18:54,0.102s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:18:54,2019-04-26 08:18:57,3.002s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-26 08:18:57,2019-04-26 08:19:12,14.379s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 08:18:58,2019-04-26 08:19:01,2.829s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 08:19:01,2019-04-26 08:19:02,1.954s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-26 08:19:02,2019-04-26 08:19:03,0.095s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-26 08:19:03,2019-04-26 08:19:03,0.088s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:03,2019-04-26 08:19:04,1.002s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 08:19:04,2019-04-26 08:19:04,0.073s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:19:04,2019-04-26 08:19:07,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-26 08:19:07,2019-04-26 08:19:07,0.692s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:07,2019-04-26 08:19:08,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-26 08:19:08,2019-04-26 08:19:09,0.594s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:09,2019-04-26 08:19:10,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-26 08:19:10,2019-04-26 08:19:11,0.858s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:11,2019-04-26 08:19:12,1.001s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-26 08:19:12,2019-04-26 08:19:55,43.485s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-26 08:19:12,2019-04-26 08:19:14,2.158s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:14,2019-04-26 08:19:15,1.001s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-26 08:19:15,2019-04-26 08:19:15,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:19:15,2019-04-26 08:19:16,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_incontinence""))",Chrome 73.0.3683.103,,2019-04-26 08:19:16,2019-04-26 08:19:17,1.102s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-26 08:19:17,2019-04-26 08:19:18,0.170s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-26 08:19:18,2019-04-26 08:19:18,0.110s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-26 08:19:18,2019-04-26 08:19:18,0.155s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-26 08:19:18,2019-04-26 08:19:18,0.149s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-26 08:19:18,2019-04-26 08:19:18,0.133s,PASSED
