Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 13:32:48,2019-04-23 13:33:42,54.432s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 13:32:48,2019-04-23 13:33:14,26.495s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 13:32:48,2019-04-23 13:32:51,3.165s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 13:32:51,2019-04-23 13:32:54,2.519s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 13:32:54,2019-04-23 13:32:55,1.590s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:32:55,2019-04-23 13:32:58,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 13:32:58,2019-04-23 13:32:59,0.138s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:32:59,2019-04-23 13:33:02,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 13:33:02,2019-04-23 13:33:02,0.081s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:33:02,2019-04-23 13:33:04,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 13:33:04,2019-04-23 13:33:04,0.527s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:33:04,2019-04-23 13:33:07,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 13:33:07,2019-04-23 13:33:08,0.568s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:33:08,2019-04-23 13:33:11,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 13:33:11,2019-04-23 13:33:11,0.581s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:33:11,2019-04-23 13:33:14,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 13:33:14,2019-04-23 13:33:41,26.986s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 13:33:15,2019-04-23 13:33:15,0.374s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 13:33:15,2019-04-23 13:33:15,0.159s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:15,2019-04-23 13:33:16,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 13:33:16,2019-04-23 13:33:17,1.191s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:17,2019-04-23 13:33:18,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-23 13:33:18,2019-04-23 13:33:18,0.120s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:18,2019-04-23 13:33:19,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-23 13:33:19,2019-04-23 13:33:19,0.099s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:19,2019-04-23 13:33:20,1.004s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-23 13:33:20,2019-04-23 13:33:21,0.102s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:21,2019-04-23 13:33:22,1.004s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-23 13:33:22,2019-04-23 13:33:22,0.098s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:22,2019-04-23 13:33:23,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-23 13:33:23,2019-04-23 13:33:23,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:33:23,2019-04-23 13:33:24,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_polyuria""))",Chrome 73.0.3683.103,,2019-04-23 13:33:24,2019-04-23 13:33:24,0.091s,PASSED
