Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 13:17:41,2019-04-23 13:18:15,34.811s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 13:17:41,2019-04-23 13:18:08,26.873s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 13:17:41,2019-04-23 13:17:44,3.264s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 13:17:44,2019-04-23 13:17:47,2.364s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 13:17:47,2019-04-23 13:17:48,1.635s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:17:48,2019-04-23 13:17:51,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 13:17:51,2019-04-23 13:17:52,0.172s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:17:52,2019-04-23 13:17:55,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 13:17:55,2019-04-23 13:17:55,0.073s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:17:55,2019-04-23 13:17:57,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 13:17:57,2019-04-23 13:17:57,0.556s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:17:57,2019-04-23 13:17:59,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 13:17:59,2019-04-23 13:18:00,0.729s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:18:00,2019-04-23 13:18:02,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 13:18:02,2019-04-23 13:18:03,0.694s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-23 13:18:03,2019-04-23 13:18:08,5.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 13:18:08,2019-04-23 13:18:15,6.976s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 13:18:08,2019-04-23 13:18:08,0.142s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:18:08,2019-04-23 13:18:11,3.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 13:18:11,2019-04-23 13:18:11,0.145s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:18:11,2019-04-23 13:18:14,3.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-23 13:18:14,2019-04-23 13:18:15,0.460s,FAILED
