Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 74.0.3729.169,,2019-05-27 09:02:13,2019-05-27 09:03:14,1m - 1.008s,FAILED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.169,,2019-05-27 09:02:13,2019-05-27 09:02:38,24.454s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-05-27 09:02:14,2019-05-27 09:02:31,17.357s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.169,,2019-05-27 09:02:31,2019-05-27 09:02:34,2.961s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.169,,2019-05-27 09:02:34,2019-05-27 09:02:34,0.317s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.169,,2019-05-27 09:02:34,2019-05-27 09:02:34,0.202s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.169,,2019-05-27 09:02:34,2019-05-27 09:02:35,0.221s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-27 09:02:35,2019-05-27 09:02:38,3.023s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.169,,2019-05-27 09:02:38,2019-05-27 09:03:08,29.991s,FAILED
delay(2),Chrome 74.0.3729.169,,2019-05-27 09:02:38,2019-05-27 09:02:40,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.169,Add Patient > Patient Pre-Admission page,2019-05-27 09:02:40,2019-05-27 09:02:41,0.657s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-05-27 09:02:41,2019-05-27 09:02:41,0.005s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.169,,2019-05-27 09:02:41,2019-05-27 09:02:41,0.003s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.169,,2019-05-27 09:02:41,2019-05-27 09:02:44,3.167s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.169,,2019-05-27 09:02:44,2019-05-27 09:02:44,0.230s,PASSED
"randomnum = today.format(""HHmmss"")",Chrome 74.0.3729.169,,2019-05-27 09:02:44,2019-05-27 09:02:44,0.000s,PASSED
"sn = ""123""",Chrome 74.0.3729.169,,2019-05-27 09:02:44,2019-05-27 09:02:44,0.001s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_admissiondate_sameas_btn""))",Chrome 74.0.3729.169,,2019-05-27 09:02:44,2019-05-27 09:02:44,0.187s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_lname""), randomnum + ""- Patient"")",Chrome 74.0.3729.169,,2019-05-27 09:02:44,2019-05-27 09:02:45,0.557s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_fname""), ""Automated"")",Chrome 74.0.3729.169,,2019-05-27 09:02:45,2019-05-27 09:02:45,0.423s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_minitial""), ""I"")",Chrome 74.0.3729.169,,2019-05-27 09:02:45,2019-05-27 09:02:46,0.151s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_suffix""), ""III"")",Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:46,0.003s,NOT_RUN
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_bdate""), ""2071997"")",Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:46,0.236s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_gender_male""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:46,0.180s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_select""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:46,0.149s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_status""), Keys.chord(""Single"", ENTER))",Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:46,0.340s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-27 09:02:46,2019-05-27 09:02:47,1.002s,PASSED
