Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 74.0.3729.131,,2019-05-08 13:25:54,2019-05-08 13:26:39,45.126s,FAILED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.131,,2019-05-08 13:25:54,2019-05-08 13:26:07,12.526s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-08 13:25:55,2019-05-08 13:25:59,4.180s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.131,,2019-05-08 13:25:59,2019-05-08 13:26:03,4.557s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.131,,2019-05-08 13:26:03,2019-05-08 13:26:04,0.233s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.131,,2019-05-08 13:26:04,2019-05-08 13:26:04,0.170s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.131,,2019-05-08 13:26:04,2019-05-08 13:26:04,0.097s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-08 13:26:04,2019-05-08 13:26:07,3.018s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.131,,2019-05-08 13:26:07,2019-05-08 13:26:38,31.390s,FAILED
delay(2),Chrome 74.0.3729.131,,2019-05-08 13:26:07,2019-05-08 13:26:09,2.010s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.131,Add Patient > Patient Pre-Admission page,2019-05-08 13:26:09,2019-05-08 13:26:12,3.038s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-08 13:26:12,2019-05-08 13:26:12,0.006s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.131,,2019-05-08 13:26:12,2019-05-08 13:26:12,0.002s,PASSED
