Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Medications,Chrome 73.0.3683.103,,2019-04-25 16:30:08,2019-04-25 16:31:08,1m - 0.157s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-25 16:30:08,2019-04-25 16:30:24,15.173s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-25 16:30:09,2019-04-25 16:30:12,3.185s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-25 16:30:12,2019-04-25 16:30:14,2.346s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-25 16:30:14,2019-04-25 16:30:14,0.152s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-25 16:30:14,2019-04-25 16:30:15,0.161s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 16:30:15,2019-04-25 16:30:16,1.018s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-25 16:30:16,2019-04-25 16:30:16,0.069s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 16:30:16,2019-04-25 16:30:19,3.006s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-25 16:30:19,2019-04-25 16:30:19,0.594s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 16:30:19,2019-04-25 16:30:20,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-25 16:30:20,2019-04-25 16:30:21,0.653s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 16:30:21,2019-04-25 16:30:22,1.003s,PASSED
