Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 13:24:28,2019-04-23 13:25:15,47.223s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 13:24:28,2019-04-23 13:24:55,27.044s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 13:24:29,2019-04-23 13:24:32,3.133s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 13:24:32,2019-04-23 13:24:34,2.723s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 13:24:34,2019-04-23 13:24:36,1.680s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:24:36,2019-04-23 13:24:39,3.016s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 13:24:39,2019-04-23 13:24:39,0.149s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:24:39,2019-04-23 13:24:42,3.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 13:24:42,2019-04-23 13:24:42,0.092s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:24:42,2019-04-23 13:24:44,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 13:24:44,2019-04-23 13:24:45,0.687s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:24:45,2019-04-23 13:24:47,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 13:24:47,2019-04-23 13:24:48,0.556s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:24:48,2019-04-23 13:24:50,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 13:24:50,2019-04-23 13:24:50,0.700s,PASSED
