Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 15:44:17,2019-04-23 15:44:48,30.159s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 15:44:18,2019-04-23 15:44:45,27.233s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 15:44:18,2019-04-23 15:44:21,2.957s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 15:44:21,2019-04-23 15:44:24,3.416s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 15:44:24,2019-04-23 15:44:26,1.621s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:44:26,2019-04-23 15:44:29,3.019s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 15:44:29,2019-04-23 15:44:29,0.145s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:44:29,2019-04-23 15:44:32,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 15:44:32,2019-04-23 15:44:32,0.062s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 15:44:32,2019-04-23 15:44:34,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 15:44:34,2019-04-23 15:44:35,0.539s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:44:35,2019-04-23 15:44:38,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 15:44:38,2019-04-23 15:44:38,0.574s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:44:38,2019-04-23 15:44:41,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 15:44:41,2019-04-23 15:44:42,0.581s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 15:44:42,2019-04-23 15:44:45,3.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 15:44:45,2019-04-23 15:44:47,1.950s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 15:44:45,2019-04-23 15:44:45,0.179s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 15:44:45,2019-04-23 15:44:46,1.001s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 15:44:46,2019-04-23 15:44:47,0.517s,FAILED
