Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-25 08:16:07,2019-04-25 08:18:09,2m - 2.063s,FAILED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-25 08:16:07,2019-04-25 08:16:25,17.899s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-25 08:16:08,2019-04-25 08:16:11,3.183s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-25 08:16:11,2019-04-25 08:16:13,1.972s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 08:16:13,2019-04-25 08:16:16,3.017s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-25 08:16:16,2019-04-25 08:16:16,0.142s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 08:16:16,2019-04-25 08:16:19,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-25 08:16:19,2019-04-25 08:16:19,0.163s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 08:16:19,2019-04-25 08:16:22,3.003s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-25 08:16:22,2019-04-25 08:16:22,0.105s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-25 08:16:22,2019-04-25 08:16:25,3.004s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-25 08:16:25,2019-04-25 08:16:32,7.117s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-25 08:16:25,2019-04-25 08:16:27,2.005s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-25 08:16:27,2019-04-25 08:16:28,0.709s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 08:16:28,2019-04-25 08:16:29,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-25 08:16:29,2019-04-25 08:16:30,0.612s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 08:16:30,2019-04-25 08:16:31,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-25 08:16:31,2019-04-25 08:16:31,0.554s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 08:16:31,2019-04-25 08:16:32,1.007s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-25 08:16:32,2019-04-25 08:18:08,1m - 35.945s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-25 08:16:33,2019-04-25 08:16:35,2.219s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Neuro_tab""))",Chrome 73.0.3683.103,,2019-04-25 08:16:35,2019-04-25 08:16:35,0.235s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-25 08:16:35,2019-04-25 08:16:40,5.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_pupils_perrla""))",Chrome 73.0.3683.103,,2019-04-25 08:16:40,2019-04-25 08:16:40,0.157s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 08:16:40,2019-04-25 08:16:41,1.003s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_l""))",Chrome 73.0.3683.103,,2019-04-25 08:16:41,2019-04-25 08:16:41,0.213s,PASSED
"click(findTestObject(""OASIS/Neurological/neurological_status/neuro_non-reactive_r""))",Chrome 73.0.3683.103,,2019-04-25 08:16:41,2019-04-25 08:16:42,0.148s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-25 08:16:42,2019-04-25 08:16:43,1.001s,PASSED
