Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:34:42,2019-04-23 14:36:35,1m - 52.754s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:34:42,2019-04-23 14:35:09,26.994s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:34:43,2019-04-23 14:34:46,3.462s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:34:46,2019-04-23 14:34:49,2.559s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:34:49,2019-04-23 14:34:50,1.489s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:34:50,2019-04-23 14:34:53,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:34:53,2019-04-23 14:34:54,0.145s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:34:54,2019-04-23 14:34:57,3.004s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:34:57,2019-04-23 14:34:57,0.075s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:34:57,2019-04-23 14:34:59,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:34:59,2019-04-23 14:34:59,0.663s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:34:59,2019-04-23 14:35:02,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:35:02,2019-04-23 14:35:03,0.573s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:35:03,2019-04-23 14:35:06,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:35:06,2019-04-23 14:35:06,0.607s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:35:06,2019-04-23 14:35:09,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:35:09,2019-04-23 14:36:34,1m - 24.766s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:35:10,2019-04-23 14:35:10,0.484s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:35:10,2019-04-23 14:35:11,1.002s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:35:11,2019-04-23 14:35:11,0.172s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:35:11,2019-04-23 14:35:12,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:35:12,2019-04-23 14:35:16,3.137s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:35:16,2019-04-23 14:35:17,1.003s,PASSED
