Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-29 09:00:45,2019-04-29 09:01:43,57.251s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-29 09:00:46,2019-04-29 09:01:01,15.211s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-29 09:00:46,2019-04-29 09:00:49,3.012s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-29 09:00:49,2019-04-29 09:00:51,2.051s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-29 09:00:51,2019-04-29 09:00:51,0.128s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-29 09:00:51,2019-04-29 09:00:51,0.144s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:51,2019-04-29 09:00:52,1.017s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-29 09:00:52,2019-04-29 09:00:52,0.112s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-29 09:00:52,2019-04-29 09:00:55,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-29 09:00:55,2019-04-29 09:00:56,0.691s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:56,2019-04-29 09:00:57,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-29 09:00:57,2019-04-29 09:00:58,0.866s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:00:58,2019-04-29 09:00:59,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-29 09:00:59,2019-04-29 09:01:00,0.866s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:01:00,2019-04-29 09:01:01,1.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-29 09:01:01,2019-04-29 09:01:42,41.094s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-29 09:01:01,2019-04-29 09:01:03,2.032s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:01:03,2019-04-29 09:01:04,1.002s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-29 09:01:04,2019-04-29 09:01:04,0.148s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-29 09:01:04,2019-04-29 09:01:05,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_incontinence""))",Chrome 73.0.3683.103,,2019-04-29 09:01:05,2019-04-29 09:01:07,1.141s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-29 09:01:07,2019-04-29 09:01:07,0.121s,PASSED
