Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:56:09,2019-04-23 14:57:46,1m - 37.203s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:56:09,2019-04-23 14:56:37,27.139s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:56:10,2019-04-23 14:56:13,3.049s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:56:13,2019-04-23 14:56:16,3.164s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:56:16,2019-04-23 14:56:17,1.500s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:56:17,2019-04-23 14:56:20,3.017s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:56:20,2019-04-23 14:56:21,0.177s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:56:21,2019-04-23 14:56:24,3.004s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:56:24,2019-04-23 14:56:24,0.101s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:56:24,2019-04-23 14:56:26,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:56:26,2019-04-23 14:56:26,0.667s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:56:26,2019-04-23 14:56:29,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:56:29,2019-04-23 14:56:30,0.572s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:56:30,2019-04-23 14:56:33,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:56:33,2019-04-23 14:56:34,0.592s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:56:34,2019-04-23 14:56:37,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:56:37,2019-04-23 14:57:46,1m - 9.130s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:56:37,2019-04-23 14:56:37,0.287s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:56:37,2019-04-23 14:56:38,1.002s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:56:38,2019-04-23 14:56:38,0.169s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:56:38,2019-04-23 14:56:39,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:56:39,2019-04-23 14:56:42,3.174s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:56:42,2019-04-23 14:56:43,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:56:43,2019-04-23 14:56:44,0.114s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:56:44,2019-04-23 14:56:45,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:56:45,2019-04-23 14:56:45,0.125s,PASSED
