Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 13:25:49,2019-04-23 13:26:36,46.332s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 13:25:50,2019-04-23 13:26:16,26.465s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 13:25:50,2019-04-23 13:25:53,2.993s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 13:25:53,2019-04-23 13:25:55,2.565s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 13:25:55,2019-04-23 13:25:57,1.611s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:25:57,2019-04-23 13:26:00,3.017s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 13:26:00,2019-04-23 13:26:00,0.140s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 13:26:00,2019-04-23 13:26:03,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 13:26:03,2019-04-23 13:26:03,0.088s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:26:03,2019-04-23 13:26:05,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 13:26:05,2019-04-23 13:26:06,0.619s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:26:06,2019-04-23 13:26:08,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 13:26:08,2019-04-23 13:26:08,0.536s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 13:26:08,2019-04-23 13:26:10,2.009s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 13:26:10,2019-04-23 13:26:11,0.578s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-23 13:26:11,2019-04-23 13:26:16,5.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 13:26:16,2019-04-23 13:26:35,18.869s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 13:26:16,2019-04-23 13:26:16,0.113s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 13:26:16,2019-04-23 13:26:16,0.084s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:26:16,2019-04-23 13:26:17,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 13:26:17,2019-04-23 13:26:18,1.010s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:26:18,2019-04-23 13:26:19,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-23 13:26:19,2019-04-23 13:26:20,0.121s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 13:26:20,2019-04-23 13:26:21,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-23 13:26:21,2019-04-23 13:26:21,0.120s,PASSED
