Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Medications,Chrome 73.0.3683.103,,2019-04-26 08:50:47,2019-04-26 08:51:41,54.159s,FAILED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-26 08:50:47,2019-04-26 08:51:07,19.554s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-26 08:50:48,2019-04-26 08:50:53,5.136s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-26 08:50:53,2019-04-26 08:50:57,4.019s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""kenkenrn"")",Chrome 73.0.3683.103,,2019-04-26 08:50:57,2019-04-26 08:50:57,0.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 73.0.3683.103,,2019-04-26 08:50:57,2019-04-26 08:50:57,0.166s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:50:57,2019-04-26 08:50:58,1.019s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-26 08:50:58,2019-04-26 08:50:59,0.086s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-26 08:50:59,2019-04-26 08:51:02,3.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-26 08:51:02,2019-04-26 08:51:02,0.834s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:02,2019-04-26 08:51:03,1.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-26 08:51:03,2019-04-26 08:51:04,0.865s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:04,2019-04-26 08:51:05,1.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-26 08:51:05,2019-04-26 08:51:06,0.745s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:06,2019-04-26 08:51:07,1.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Medications,Chrome 73.0.3683.103,,2019-04-26 08:51:07,2019-04-26 08:51:41,33.531s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-26 08:51:07,2019-04-26 08:51:10,2.384s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Medications_tab""))",Chrome 73.0.3683.103,,2019-04-26 08:51:10,2019-04-26 08:51:10,0.089s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:51:10,2019-04-26 08:51:15,5.001s,PASSED
"click(findTestObject(""OASIS/Medications/M2001_1""))",Chrome 73.0.3683.103,,2019-04-26 08:51:15,2019-04-26 08:51:15,0.126s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:15,2019-04-26 08:51:16,1.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2003_1""))",Chrome 73.0.3683.103,,2019-04-26 08:51:16,2019-04-26 08:51:16,0.144s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:16,2019-04-26 08:51:17,1.004s,PASSED
"click(findTestObject(""OASIS/Medications/M2010_1""))",Chrome 73.0.3683.103,,2019-04-26 08:51:17,2019-04-26 08:51:17,0.160s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-26 08:51:17,2019-04-26 08:51:18,1.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2020_1""))",Chrome 73.0.3683.103,,2019-04-26 08:51:18,2019-04-26 08:51:18,0.120s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:51:18,2019-04-26 08:51:23,5.002s,PASSED
"click(findTestObject(""OASIS/Medications/M2030_1""))",Chrome 73.0.3683.103,,2019-04-26 08:51:23,2019-04-26 08:51:23,0.110s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-26 08:51:23,2019-04-26 08:51:28,5.001s,PASSED
"click(findTestObject(""OASIS/Medications/med_venous_access""))",Chrome 73.0.3683.103,,2019-04-26 08:51:28,2019-04-26 08:51:41,12.088s,FAILED
