Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:06:24,2019-04-23 14:07:45,1m - 20.815s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:06:24,2019-04-23 14:06:51,26.794s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:06:24,2019-04-23 14:06:27,3.172s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:06:27,2019-04-23 14:06:30,2.737s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:06:30,2019-04-23 14:06:32,1.608s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:06:32,2019-04-23 14:06:35,3.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:06:35,2019-04-23 14:06:35,0.150s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:06:35,2019-04-23 14:06:38,3.002s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:06:38,2019-04-23 14:06:38,0.083s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:06:38,2019-04-23 14:06:40,2.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:06:40,2019-04-23 14:06:41,0.524s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:06:41,2019-04-23 14:06:44,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:06:44,2019-04-23 14:06:44,0.554s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:06:44,2019-04-23 14:06:47,3.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:06:47,2019-04-23 14:06:48,0.615s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:06:48,2019-04-23 14:06:51,3.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:06:51,2019-04-23 14:07:44,53.104s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:06:51,2019-04-23 14:06:51,0.384s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:06:51,2019-04-23 14:06:52,0.627s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:06:52,2019-04-23 14:06:53,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:06:53,2019-04-23 14:06:56,2.713s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:06:56,2019-04-23 14:06:57,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-23 14:06:57,2019-04-23 14:06:57,0.100s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:06:57,2019-04-23 14:06:58,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-23 14:06:58,2019-04-23 14:06:58,0.114s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:06:58,2019-04-23 14:06:59,1.004s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-23 14:06:59,2019-04-23 14:06:59,0.095s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:06:59,2019-04-23 14:07:00,1.004s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-23 14:07:00,2019-04-23 14:07:00,0.110s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:00,2019-04-23 14:07:01,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-23 14:07:01,2019-04-23 14:07:01,0.096s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:01,2019-04-23 14:07:02,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_polyuria""))",Chrome 73.0.3683.103,,2019-04-23 14:07:02,2019-04-23 14:07:02,0.118s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:02,2019-04-23 14:07:03,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_nocturia""))",Chrome 73.0.3683.103,,2019-04-23 14:07:03,2019-04-23 14:07:04,0.092s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:04,2019-04-23 14:07:05,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_oliguria""))",Chrome 73.0.3683.103,,2019-04-23 14:07:05,2019-04-23 14:07:05,0.114s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:05,2019-04-23 14:07:06,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_hematuria""))",Chrome 73.0.3683.103,,2019-04-23 14:07:06,2019-04-23 14:07:06,0.097s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:06,2019-04-23 14:07:07,1.002s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_other""), ""Xenoderma Pigmentosium"")",Chrome 73.0.3683.103,,2019-04-23 14:07:07,2019-04-23 14:07:08,0.977s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:08,2019-04-23 14:07:09,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_color_yellow""))",Chrome 73.0.3683.103,,2019-04-23 14:07:09,2019-04-23 14:07:09,0.106s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:09,2019-04-23 14:07:10,1.002s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_color_other""), ""Reddish Yellow"")",Chrome 73.0.3683.103,,2019-04-23 14:07:10,2019-04-23 14:07:10,0.637s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:10,2019-04-23 14:07:11,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_clarity_clear""))",Chrome 73.0.3683.103,,2019-04-23 14:07:11,2019-04-23 14:07:12,0.109s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:12,2019-04-23 14:07:13,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_odor_yes""))",Chrome 73.0.3683.103,,2019-04-23 14:07:13,2019-04-23 14:07:13,0.111s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:13,2019-04-23 14:07:14,1.001s,PASSED
"setText(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_urine_odor_yes_textfield""), ""Foul"")",Chrome 73.0.3683.103,,2019-04-23 14:07:14,2019-04-23 14:07:14,0.348s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:07:14,2019-04-23 14:07:15,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_spx_indwelling""))",Chrome 73.0.3683.103,,2019-04-23 14:07:15,2019-04-23 14:07:15,0.130s,PASSED
