Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-23 14:09:22,2019-04-23 14:09:59,36.616s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-23 14:09:22,2019-04-23 14:09:49,27.011s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-23 14:09:23,2019-04-23 14:09:26,3.273s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-23 14:09:26,2019-04-23 14:09:29,2.817s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-23 14:09:29,2019-04-23 14:09:30,1.700s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:09:30,2019-04-23 14:09:34,3.016s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-23 14:09:34,2019-04-23 14:09:34,0.147s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:09:34,2019-04-23 14:09:37,3.004s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-23 14:09:37,2019-04-23 14:09:37,0.102s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-23 14:09:37,2019-04-23 14:09:39,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-23 14:09:39,2019-04-23 14:09:39,0.541s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:09:39,2019-04-23 14:09:42,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-23 14:09:42,2019-04-23 14:09:43,0.547s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:09:43,2019-04-23 14:09:46,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-23 14:09:46,2019-04-23 14:09:46,0.563s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-23 14:09:46,2019-04-23 14:09:49,3.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-23 14:09:49,2019-04-23 14:09:58,8.623s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-23 14:09:50,2019-04-23 14:09:50,0.237s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-23 14:09:50,2019-04-23 14:09:50,0.271s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:50,2019-04-23 14:09:51,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_incontinence""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-23 14:09:51,2019-04-23 14:09:52,1.012s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:52,2019-04-23 14:09:53,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-23 14:09:53,2019-04-23 14:09:53,0.097s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:53,2019-04-23 14:09:54,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-23 14:09:54,2019-04-23 14:09:54,0.114s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:54,2019-04-23 14:09:55,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-23 14:09:55,2019-04-23 14:09:56,0.115s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:56,2019-04-23 14:09:57,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-23 14:09:57,2019-04-23 14:09:57,0.106s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-23 14:09:57,2019-04-23 14:09:58,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/elim_genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-23 14:09:58,2019-04-23 14:09:58,0.405s,FAILED
