Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Neurological,Chrome 73.0.3683.103,,2019-04-24 09:53:40,2019-04-24 09:54:45,1m - 4.712s,PASSED
,,,,,,
Test Cases/login,Chrome 73.0.3683.103,,2019-04-24 09:53:40,2019-04-24 09:53:58,18.065s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 09:53:41,2019-04-24 09:53:44,3.176s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 73.0.3683.103,,2019-04-24 09:53:44,2019-04-24 09:53:46,2.122s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:53:46,2019-04-24 09:53:49,3.030s,PASSED
"setText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Please try afterminutes.""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 09:53:49,2019-04-24 09:53:49,0.133s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:53:49,2019-04-24 09:53:52,3.003s,PASSED
"setEncryptedText(findTestObject(""Object Repository/addUser/Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 09:53:52,2019-04-24 09:53:52,0.158s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:53:52,2019-04-24 09:53:55,3.001s,PASSED
"click(findTestObject(""Object Repository/addUser/Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 09:53:55,2019-04-24 09:53:55,0.083s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 09:53:55,2019-04-24 09:53:58,3.003s,PASSED
,,,,,,
Test Cases/navigate_patient_soc_ken,Chrome 73.0.3683.103,,2019-04-24 09:53:58,2019-04-24 09:54:06,7.255s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 09:53:59,2019-04-24 09:54:01,2.006s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 09:54:01,2019-04-24 09:54:01,0.684s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:54:01,2019-04-24 09:54:02,1.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 09:54:02,2019-04-24 09:54:03,0.712s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:54:03,2019-04-24 09:54:04,1.001s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 09:54:04,2019-04-24 09:54:05,0.630s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 09:54:05,2019-04-24 09:54:06,1.003s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Neurological,Chrome 73.0.3683.103,,2019-04-24 09:54:06,2019-04-24 09:54:44,38.419s,PASSED
