Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 74.0.3729.131,,2019-05-08 13:13:32,2019-05-08 13:14:51,1m - 19.318s,FAILED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.131,,2019-05-08 13:13:32,2019-05-08 13:13:42,10.118s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-08 13:13:32,2019-05-08 13:13:36,3.279s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.131,,2019-05-08 13:13:36,2019-05-08 13:13:39,3.174s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.131,,2019-05-08 13:13:39,2019-05-08 13:13:39,0.134s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.131,,2019-05-08 13:13:39,2019-05-08 13:13:39,0.140s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.131,,2019-05-08 13:13:39,2019-05-08 13:13:39,0.077s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-08 13:13:39,2019-05-08 13:13:42,3.017s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.131,,2019-05-08 13:13:42,2019-05-08 13:14:34,51.656s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-08 13:13:43,2019-05-08 13:13:45,2.004s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.131,Add Patient > Patient Pre-Admission page,2019-05-08 13:13:45,2019-05-08 13:13:45,0.696s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.131,,2019-05-08 13:13:45,2019-05-08 13:13:45,0.016s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.131,,2019-05-08 13:13:45,2019-05-08 13:13:45,0.003s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.131,,2019-05-08 13:13:45,2019-05-08 13:13:49,3.323s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.131,,2019-05-08 13:13:49,2019-05-08 13:13:49,0.104s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_admissiondate_sameas_btn""))",Chrome 74.0.3729.131,,2019-05-08 13:13:49,2019-05-08 13:13:49,0.107s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_lname""), ""Automated"")",Chrome 74.0.3729.131,,2019-05-08 13:13:49,2019-05-08 13:13:49,0.417s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_fname""), ""Patient"")",Chrome 74.0.3729.131,,2019-05-08 13:13:49,2019-05-08 13:13:50,0.357s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_minitial""), ""I"")",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:50,0.128s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_suffix""), ""III"")",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:50,0.189s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_bdate""), ""2071997"")",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:50,0.226s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_gender_male""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:50,0.105s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_select""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:50,0.098s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_status""), Keys.chord(""Single"", ENTER))",Chrome 74.0.3729.131,,2019-05-08 13:13:50,2019-05-08 13:13:51,0.285s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-08 13:13:51,2019-05-08 13:13:52,1.003s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-08 13:13:52,2019-05-08 13:13:52,0.121s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), Keys.chord(""White"", ENTER, ""Asian"", ENTER, ""Hispanic "", ENTER))",Chrome 74.0.3729.131,,2019-05-08 13:13:52,2019-05-08 13:13:54,2.450s,PASSED
delay(1),Chrome 74.0.3729.131,,2019-05-08 13:13:54,2019-05-08 13:13:55,1.003s,PASSED
