Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-24 08:50:30,2019-04-24 08:51:44,1m - 14.114s,PASSED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-24 08:50:30,2019-04-24 08:50:51,20.955s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 08:50:31,2019-04-24 08:50:34,3.214s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-24 08:50:34,2019-04-24 08:50:36,2.585s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 08:50:36,2019-04-24 08:50:38,1.622s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 08:50:38,2019-04-24 08:50:38,0.018s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 08:50:38,2019-04-24 08:50:38,0.179s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-24 08:50:38,2019-04-24 08:50:38,0.006s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 08:50:38,2019-04-24 08:50:38,0.091s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 08:50:38,2019-04-24 08:50:40,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 08:50:40,2019-04-24 08:50:41,0.717s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:50:41,2019-04-24 08:50:44,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 08:50:44,2019-04-24 08:50:45,0.604s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:50:45,2019-04-24 08:50:48,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 08:50:48,2019-04-24 08:50:48,0.590s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:50:48,2019-04-24 08:50:51,3.002s,PASSED
,,,,,,
