Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Elimination,Chrome 73.0.3683.103,,2019-04-24 08:41:27,2019-04-24 08:42:15,47.999s,FAILED
,,,,,,
Test Cases/navigate_patient_soc,Chrome 73.0.3683.103,,2019-04-24 08:41:27,2019-04-24 08:41:50,22.665s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 08:41:27,2019-04-24 08:41:30,3.071s,PASSED
"navigateToUrl(""https://qa.medisource.com"")",Chrome 73.0.3683.103,,2019-04-24 08:41:30,2019-04-24 08:41:33,2.553s,PASSED
"setText(findTestObject(""Page_Medisource  Login/input_Please try afterminutes""), ""superagent"")",Chrome 73.0.3683.103,,2019-04-24 08:41:33,2019-04-24 08:41:35,1.707s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:35,2019-04-24 08:41:36,1.017s,PASSED
"setEncryptedText(findTestObject(""Page_Medisource  Login/input_Username or email requir""), ""SITHpLWAWtI8C4F8RIujvA=="")",Chrome 73.0.3683.103,,2019-04-24 08:41:36,2019-04-24 08:41:36,0.173s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:36,2019-04-24 08:41:37,1.003s,PASSED
"click(findTestObject(""Page_Medisource  Login/button_Login""))",Chrome 73.0.3683.103,,2019-04-24 08:41:37,2019-04-24 08:41:37,0.090s,PASSED
delay(2),Chrome 73.0.3683.103,,2019-04-24 08:41:37,2019-04-24 08:41:39,2.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patients/all"")",Chrome 73.0.3683.103,,2019-04-24 08:41:39,2019-04-24 08:41:40,0.551s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:41:40,2019-04-24 08:41:43,3.002s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/overview"")",Chrome 73.0.3683.103,,2019-04-24 08:41:43,2019-04-24 08:41:43,0.594s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:41:43,2019-04-24 08:41:46,3.003s,PASSED
"navigateToUrl(""https://qa.medisource.com/patientcare/638B92A0-A489-410B-8056-906FE598F197/9F6A772C-C308-499E-BA52-A7BF3652D416/2019/oasis/clinical/soc/9405B47D-64F0-4CF9-A5FA-25C79AC5A572/638B92A0-A489-410B-8056-906FE598F197"")",Chrome 73.0.3683.103,,2019-04-24 08:41:46,2019-04-24 08:41:47,0.581s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-24 08:41:47,2019-04-24 08:41:50,3.002s,PASSED
,,,,,,
Test Cases/OASIS_SOC/Elimination,Chrome 73.0.3683.103,Created by: Khenard Figuracion,2019-04-24 08:41:50,2019-04-24 08:42:14,24.401s,FAILED
"click(findTestObject(""OASIS/OASIS_TABS/xitemedits_btn""))",Chrome 73.0.3683.103,,2019-04-24 08:41:50,2019-04-24 08:41:50,0.181s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:50,2019-04-24 08:41:51,1.003s,PASSED
"click(findTestObject(""OASIS/OASIS_TABS/Elimination_tab""))",Chrome 73.0.3683.103,,2019-04-24 08:41:51,2019-04-24 08:41:51,0.103s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:51,2019-04-24 08:41:52,1.004s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_incontinence""))",Chrome 73.0.3683.103,,2019-04-24 08:41:52,2019-04-24 08:41:53,1.139s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:53,2019-04-24 08:41:54,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_stress_incontinence""))",Chrome 73.0.3683.103,,2019-04-24 08:41:54,2019-04-24 08:41:55,0.125s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:55,2019-04-24 08:41:56,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_urgency""))",Chrome 73.0.3683.103,,2019-04-24 08:41:56,2019-04-24 08:41:56,0.130s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:56,2019-04-24 08:41:57,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_frequency""))",Chrome 73.0.3683.103,,2019-04-24 08:41:57,2019-04-24 08:41:57,0.131s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:57,2019-04-24 08:41:58,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_dysuria""))",Chrome 73.0.3683.103,,2019-04-24 08:41:58,2019-04-24 08:41:58,0.129s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:58,2019-04-24 08:41:59,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_retention""))",Chrome 73.0.3683.103,,2019-04-24 08:41:59,2019-04-24 08:41:59,0.099s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:41:59,2019-04-24 08:42:00,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_polyuria""))",Chrome 73.0.3683.103,,2019-04-24 08:42:00,2019-04-24 08:42:00,0.127s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:00,2019-04-24 08:42:01,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_nocturia""))",Chrome 73.0.3683.103,,2019-04-24 08:42:01,2019-04-24 08:42:01,0.102s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:01,2019-04-24 08:42:02,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_oliguria""))",Chrome 73.0.3683.103,,2019-04-24 08:42:02,2019-04-24 08:42:02,0.109s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:02,2019-04-24 08:42:03,1.001s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_hematuria""))",Chrome 73.0.3683.103,,2019-04-24 08:42:03,2019-04-24 08:42:04,0.118s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:04,2019-04-24 08:42:05,1.003s,PASSED
"setText(findTestObject(""OASIS/Elimination/genitourinary_status/elim_abnormal_status_other""), ""Xenoderma Pigmentosium"")",Chrome 73.0.3683.103,,2019-04-24 08:42:05,2019-04-24 08:42:05,0.824s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:05,2019-04-24 08:42:06,1.003s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_color_yellow""))",Chrome 73.0.3683.103,,2019-04-24 08:42:06,2019-04-24 08:42:07,0.107s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:07,2019-04-24 08:42:08,1.002s,PASSED
"setText(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_color_other""), ""Reddish Yellow"")",Chrome 73.0.3683.103,,2019-04-24 08:42:08,2019-04-24 08:42:08,0.540s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:08,2019-04-24 08:42:09,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_clarity_clear""))",Chrome 73.0.3683.103,,2019-04-24 08:42:09,2019-04-24 08:42:09,0.156s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:09,2019-04-24 08:42:10,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_odor_yes""))",Chrome 73.0.3683.103,,2019-04-24 08:42:10,2019-04-24 08:42:10,0.100s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:10,2019-04-24 08:42:11,1.002s,PASSED
"setText(findTestObject(""OASIS/Elimination/genitourinary_status/elim_urine_odor_yes_textfield""), ""Foul"")",Chrome 73.0.3683.103,,2019-04-24 08:42:11,2019-04-24 08:42:12,0.278s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:12,2019-04-24 08:42:13,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_spx_hemo""))",Chrome 73.0.3683.103,,2019-04-24 08:42:13,2019-04-24 08:42:13,0.129s,PASSED
delay(1),Chrome 73.0.3683.103,,2019-04-24 08:42:13,2019-04-24 08:42:14,1.002s,PASSED
"click(findTestObject(""OASIS/Elimination/genitourinary_status/elim_spx_hemodialysis/elim_hemodialysis_avshunt_ra""))",Chrome 73.0.3683.103,,2019-04-24 08:42:14,2019-04-24 08:42:14,0.362s,FAILED
