Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IntaketoAdmit,Chrome 74.0.3729.169,,2019-05-23 13:12:37,2019-05-23 13:14:10,1m - 32.575s,PASSED
,,,,,,
Test Cases/Login_Accounts/login_superagent,Chrome 74.0.3729.169,,2019-05-23 13:12:38,2019-05-23 13:12:53,15.900s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-05-23 13:12:38,2019-05-23 13:12:47,8.826s,PASSED
"navigateToUrl(""https://qa.medisource.com/login"")",Chrome 74.0.3729.169,,2019-05-23 13:12:47,2019-05-23 13:12:50,2.947s,PASSED
"setText(findTestObject(""LogIn/username""), ""superagent"")",Chrome 74.0.3729.169,,2019-05-23 13:12:50,2019-05-23 13:12:50,0.403s,PASSED
"setEncryptedText(findTestObject(""LogIn/password""), ""SITHpLWAWtLnr/hOhnpplQ=="")",Chrome 74.0.3729.169,,2019-05-23 13:12:50,2019-05-23 13:12:50,0.145s,PASSED
"click(findTestObject(""LogIn/login_button""))",Chrome 74.0.3729.169,,2019-05-23 13:12:50,2019-05-23 13:12:50,0.275s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-05-23 13:12:50,2019-05-23 13:12:53,3.018s,PASSED
,,,,,,
Test Cases/Patient_Workflow_Process/Pre-AdmitPatient,Chrome 74.0.3729.169,,2019-05-23 13:12:54,2019-05-23 13:13:52,58.985s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-23 13:12:54,2019-05-23 13:12:56,2.005s,PASSED
"navigateToUrl(""https://qa.medisource.com/patient"")",Chrome 74.0.3729.169,Add Patient > Patient Pre-Admission page,2019-05-23 13:12:56,2019-05-23 13:12:57,0.871s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-05-23 13:12:57,2019-05-23 13:12:57,0.005s,PASSED
"dtoday = today.format(""MM/dd/yyyy"")",Chrome 74.0.3729.169,,2019-05-23 13:12:57,2019-05-23 13:12:57,0.002s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_ref_date""), dtoday)",Chrome 74.0.3729.169,,2019-05-23 13:12:57,2019-05-23 13:13:00,3.265s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_MRN_auto-assign""))",Chrome 74.0.3729.169,,2019-05-23 13:13:00,2019-05-23 13:13:00,0.129s,PASSED
"randomnum = today.format(""HHmmss"")",Chrome 74.0.3729.169,,2019-05-23 13:13:00,2019-05-23 13:13:00,0.001s,PASSED
"sn = ""123""",Chrome 74.0.3729.169,,2019-05-23 13:13:00,2019-05-23 13:13:00,0.001s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_admissiondate_sameas_btn""))",Chrome 74.0.3729.169,,2019-05-23 13:13:00,2019-05-23 13:13:00,0.106s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_lname""), randomnum + ""- Patient"")",Chrome 74.0.3729.169,,2019-05-23 13:13:00,2019-05-23 13:13:01,0.554s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_fname""), ""Automated"")",Chrome 74.0.3729.169,,2019-05-23 13:13:01,2019-05-23 13:13:01,0.338s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_minitial""), ""I"")",Chrome 74.0.3729.169,,2019-05-23 13:13:01,2019-05-23 13:13:01,0.119s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_suffix""), ""III"")",Chrome 74.0.3729.169,,2019-05-23 13:13:01,2019-05-23 13:13:01,0.001s,NOT_RUN
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_bdate""), ""2071997"")",Chrome 74.0.3729.169,,2019-05-23 13:13:01,2019-05-23 13:13:01,0.236s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_gender_male""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:01,2019-05-23 13:13:02,0.353s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_select""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:02,2019-05-23 13:13:02,0.089s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_marital_status""), Keys.chord(""Single"", ENTER))",Chrome 74.0.3729.169,,2019-05-23 13:13:02,2019-05-23 13:13:02,0.260s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-23 13:13:02,2019-05-23 13:13:03,1.003s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:03,2019-05-23 13:13:03,0.261s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ethnicity""), Keys.chord(""White"", ENTER, ""Asian"", ENTER, ""Hispanic "", ENTER))",Chrome 74.0.3729.169,,2019-05-23 13:13:03,2019-05-23 13:13:06,2.568s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-23 13:13:06,2019-05-23 13:13:07,1.003s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_language_spoken""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:07,2019-05-23 13:13:07,0.147s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_language_spoken""), Keys.chord(""Russian"", ENTER, ""Mandarin"", ENTER))",Chrome 74.0.3729.169,,2019-05-23 13:13:07,2019-05-23 13:13:10,2.439s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_info/p_info_ssn""), randomnum + sn)",Chrome 74.0.3729.169,,2019-05-23 13:13:10,2019-05-23 13:13:10,0.405s,PASSED
delay(2),Chrome 74.0.3729.169,,2019-05-23 13:13:10,2019-05-23 13:13:12,2.003s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_address1""), ""10035 Jacks Rd, West Point, MS, 39773"")",Chrome 74.0.3729.169,,2019-05-23 13:13:12,2019-05-23 13:13:14,1.498s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_majorcrossstr""), ""10035 Jacks Rd"")",Chrome 74.0.3729.169,,2019-05-23 13:13:14,2019-05-23 13:13:14,0.625s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_city""), ""West Point"")",Chrome 74.0.3729.169,,2019-05-23 13:13:14,2019-05-23 13:13:15,0.638s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_state_tf""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:15,2019-05-23 13:13:15,0.119s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_state""), Keys.chord(""MS"", ENTER))",Chrome 74.0.3729.169,,2019-05-23 13:13:15,2019-05-23 13:13:15,0.285s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-23 13:13:15,2019-05-23 13:13:16,1.001s,PASSED
"sendKeys(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_adddress_ZIPcode""), Keys.chord(""39773"", ENTER))",Chrome 74.0.3729.169,,2019-05-23 13:13:16,2019-05-23 13:13:17,0.732s,PASSED
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_adddress_ZIPcode""), ""39773"")",Chrome 74.0.3729.169,,2019-05-23 13:13:17,2019-05-23 13:13:17,0.001s,NOT_RUN
"setText(findTestObject(""Patient_Pre-Admission/pre-ad_patient_address/p_address_phone1""), ""4534233455"")",Chrome 74.0.3729.169,,2019-05-23 13:13:17,2019-05-23 13:13:18,0.790s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-23 13:13:18,2019-05-23 13:13:19,1.002s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_servicedeliveryaddress/sdaddress_sameaspatient_btn""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:19,2019-05-23 13:13:19,0.135s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-05-23 13:13:19,2019-05-23 13:13:20,1.001s,PASSED
"click(findTestObject(""Patient_Pre-Admission/pre-ad_living situation/livingsituation_larrangement_livesalone""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,2019-05-23 13:13:20,2019-05-23 13:13:20,0.116s,PASSED
